Time,Origin,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle,Left Knee Angle,Right Knee Angle,Left Yaw Angle,Right Yaw Angle,Left Pitch Angle,Right Pitch Angle,Left Roll Angle,Right Roll Angle
0.00021910667419433594,"[-1129.4829361646496, -487.97913236185514, -1068.847180012422]","[-104.54062558597616, 28.8364676891685, -74.8494613245814]","[104.54062558597616, -28.836467689168444, 74.84946132458163]","[308.3705716037457, 136.22407474809307, -86.28312087821496]","[270.40108898035294, -13.264867942526223, -185.85440600419497]","[465.67595493373585, 5.870199947393019, -267.5141377909272]","[524.92227728449, -268.6163538104165, -328.677889183419]","[417.1214846707236, 191.66835376152545, -903.9063646197935]","[632.1147623219409, 56.574675761856156, -417.4499540621746]",117.37628391182939,71.6974954637582,57.11591550516779,129.15010209965487,18.679756358608277,5.660275089282968,42.01225704862188,72.57569462822495
0.11099910736083984,"[-1124.7736485115397, -489.4435673159828, -1063.0391301691952]","[-99.84586294232327, 29.859379609120367, -70.33667213648096]","[99.84586294232349, -29.859379609120424, 70.33667213648084]","[304.47283269208174, 135.05188413814824, -90.18434563748633]","[256.63879028088536, -20.182245740056146, -203.70954718219696]","[470.87160988831806, 10.993815216248322, -252.79780285982133]","[522.3176408480107, -267.6667788974315, -328.5654554055079]","[412.43048754267943, 188.03157660763623, -908.8748669773231]","[621.012702493201, 48.69782810952279, -441.21001799559986]",114.64794686589607,73.5711546765071,61.3001044562041,126.29192335436552,14.592361692205648,10.317787715467036,36.689472066545186,66.87974041255733
0.23067402839660645,"[-1126.0204697193171, -490.66149042695736, -1064.0347157510828]","[-97.57882017821339, 31.368014950482518, -68.3362128824806]","[97.57882017821339, -31.36801495048246, 68.3362128824806]","[298.84341168223705, 132.59401443123642, -98.73440095953947]","[270.1909311791652, -12.34501147742452, -184.33855041469133]","[454.53211500516943, -3.2274413953091994, -294.28364320641936]","[525.0848210993923, -268.0339930872592, -330.1178310451269]","[413.67857272983133, 189.2646492786065, -907.8891968014868]","[626.0726234731499, 53.12847426463969, -429.17056656889395]",118.50579552557355,72.12655245923648,52.73153048170603,131.1368083036314,17.882543902648102,5.060143870644951,43.24149313212265,70.33163546649301
0.3471500873565674,"[-1126.168303812949, -489.82733347824205, -1064.8346944637576]","[-92.8061254125073, 32.72793808999069, -63.724023811193774]","[92.80612541250753, -32.727938089990744, 63.72402381119389]","[321.2709740536641, 142.31259634031198, -67.1374240647533]","[263.84959634820575, -15.33974608442719, -193.5469338001776]","[462.47221689381036, 0.5285473414974149, -285.07633816788916]","[528.8442193836419, -269.3253569776339, -333.5414593125149]","[416.1675464713509, 192.63496813746934, -901.0226590119923]","[625.5094788978679, 54.045301175846475, -431.00318700613525]",121.6626957431836,71.90175017353567,59.1578538922097,124.4334482290328,28.89582213875296,6.92569714228769,46.57908713190044,68.6956133236983
0.4580681324005127,"[-1122.6526481487617, -488.33650149701475, -1062.1649036446388]","[-92.4090750188243, 33.04148951360753, -62.712754060516545]","[92.40907501882407, -33.04148951360753, 62.712754060516545]","[312.1599165518794, 133.007648385967, -71.76079964662222]","[270.8553243325821, -13.672313789195698, -176.6965758067049]","[475.40204058873576, 6.976971790560924, -261.7704716646442]","[549.7027075822334, -250.56715712319215, -299.2306247789977]","[412.6526318665343, 191.71037983434434, -903.7699113192798]","[618.3093619053211, 49.67604311083653, -444.76709730053653]",118.043255321636,74.93537264950093,61.506422205722984,123.75489423465771,23.4696514143346,7.261614718489497,37.71985222472866,58.960049373199936
0.5689201354980469,"[-1123.4937735569538, -488.4575547524394, -1062.8571689811713]","[-93.62360340725672, 30.24486125326058, -62.74118768692506]","[93.62360340725695, -30.24486125326058, 62.741187686924945]","[319.36548612736794, 128.66480846529237, -57.73281158358668]","[281.3964656726773, -11.999184195798307, -159.364215866191]","[469.9405814840885, -2.2041049186887562, -281.6043158307509]","[563.2296563126318, -243.17165883012393, -281.91797578569094]","[414.78114220444763, 190.73635113792722, -899.6192807630132]","[622.759638206807, 51.025004582538315, -432.2030441665297]",122.5385478545727,75.27391355915307,59.79886112333105,122.53982668353065,32.154947138191375,5.031542719152169,43.180160201746666,58.22735938652311
0.6815171241760254,"[-1126.2245745524804, -492.163809483691, -1064.7303664973783]","[-83.12097941653451, 34.92563683775302, -52.10148989078061]","[83.12097941653451, -34.92563683775302, 52.101489890780385]","[318.53335002742347, 122.58005666160807, -54.44505578776375]","[278.8219471753298, -18.468943212928423, -160.56231670910006]","[472.0591882947392, -3.5407979928681925, -289.79192131304467]","[586.5921085852182, -232.2235204299044, -264.5504807548996]","[416.7512291650338, 192.24336550187945, -900.4399884910611]","[621.097438924899, 50.12466217129099, -443.1496310588702]",123.88633622022081,76.19740006358413,62.048930824602884,118.29947157419271,34.50363789646879,7.684682407870196,41.004667081612226,48.78364069755997
0.801746129989624,"[-1126.6408375555507, -492.123582105021, -1064.7566633759766]","[-89.03992654644071, 32.62828284289941, -57.76795500659114]","[89.03992654644048, -32.62828284289935, 57.76795500659102]","[320.8636547646407, 118.26311007154533, -45.64949259291325]","[284.06066800256656, -22.922103741594015, -148.09358004858973]","[478.88989714550337, -4.2585801564839585, -289.32270280961234]","[588.1414277292558, -242.93639615566542, -277.8574773882772]","[414.92401554260005, 186.8731204439742, -904.0976862970901]","[626.5294276058894, 55.61132796386738, -428.8156493928393]",124.76227407811791,75.08362228185227,63.77352792395868,119.15439129268808,37.76763143350369,2.4607158017995046,41.02340889176751,56.25795399192966
0.9116780757904053,"[-1129.569474161246, -492.5099185973063, -1067.8003820708784]","[-79.47764360603992, 37.45923437995083, -48.881213329110096]","[79.47764360603992, -37.45923437995077, 48.88121332910998]","[331.1203264756846, 120.49352833710452, -23.022519711356836]","[284.97002535650165, -25.409457623327967, -139.20716688722518]","[483.46847597665885, -3.3889640194825574, -290.8233886893156]","[607.4876355374436, -231.15656779092114, -255.78068032842043]","[416.921207743076, 182.2604473890957, -899.9986249523765]","[633.48388343752, 61.30492139350349, -414.1500128626369]",127.6905071445591,75.53430734038339,68.82902796870721,113.59519552086769,47.06287579528779,3.048616022207599,42.52339962648099,52.54180004770107
1.027163028717041,"[-1128.3061879169422, -491.06972705878775, -1065.3316144820067]","[-97.7321265590192, 29.560869796893883, -66.47456688272223]","[97.73212655901943, -29.56086979689394, 66.47456688272223]","[333.0177469322638, 116.03129672232097, -14.253090794058153]","[286.85068140331634, -31.143207403742053, -129.5478391774866]","[492.1044957007339, -6.069336662850276, -292.81483068090665]","[618.5391854313027, -232.7098257652491, -245.15756633586284]","[413.13537948829435, 171.98770229256917, -909.472155866976]","[632.1751772997942, 59.794697522777824, -414.64050641547965]",128.26750849006672,75.26861685365694,71.52512898164206,111.82014787756452,50.18379759150907,1.8708111696544572,42.16052450540305,52.98529678263071
