Time,Origin,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle,Left Knee Angle,Right Knee Angle,Left Yaw Angle,Right Yaw Angle,Left Pitch Angle,Right Pitch Angle,Left Roll Angle,Right Roll Angle
0.0004839897155761719,"[-505.30662184577886, -256.33005909512076, -490.6849153549794]","[505.30662184577886, 256.33005909512076, 490.6849153549794]","[-505.30662184577886, -256.33005909512076, -490.6849153549794]","[-264.3467029067474, -162.5515018078114, -489.8117727858967]","[-255.9573674684259, -282.69889360095544, -523.6279599323802]","[-79.16335168326702, -253.68618319790602, -833.9740615678945]","[19.60438187332886, -473.31564848081473, -829.1112143593025]","[-209.70715180087086, -109.07490861308628, -1492.0908498236279]","[16.51624176247799, -173.99289987309533, -1006.6286879912423]",133.37069002390777,88.66430632851389,64.07794404264664,123.49851337199149,8.10179836466445,15.029329011942089,111.39606093616833,77.24433759616605
0.11538100242614746,"[-506.96378720846855, -254.3099783199466, -493.66325118980325]","[506.96378720846855, 254.3099783199466, 493.66325118980325]","[-506.96378720846855, -254.3099783199466, -493.66325118980325]","[-238.357675276341, -149.69025531180415, -460.294808070809]","[-261.9800087133554, -287.53606937325594, -535.2781300766512]","[-82.18438811024276, -253.51533573777647, -838.885212763742]","[20.54129508368544, -473.1497823340774, -829.6844705015346]","[-206.45270461259184, -104.27316166743992, -1488.1548971302204]","[15.957532073181142, -175.5039029389472, -1011.2627972119267]",137.4429473141742,88.86932874050396,55.09102943807653,125.99904568874264,4.184413702296547,16.67336770155013,105.17032727624023,78.94387429332127
0.23172688484191895,"[-511.1318397946672, -257.3167682165636, -497.7660054585783]","[511.1318397946672, 257.3167682165636, 497.7660054585783]","[-511.1318397946672, -257.3167682165636, -497.7660054585783]","[-240.93011110600406, -148.8200545896828, -468.2361610097453]","[-271.36004024768766, -294.1393135179922, -552.5469110712809]","[-84.15022321708653, -247.99191347513926, -844.0923220964905]","[26.71109933133397, -468.2159071012018, -819.863936091291]","[-199.24952871212548, -100.31489831335159, -1477.6251808533846]","[17.438979723737248, -176.15427093720615, -1015.0988883521143]",137.8926610077945,89.4715006441077,55.16664648702942,124.379136413664,4.6565242077696025,20.251483208691802,105.34882161337961,83.19459956214774
0.34421396255493164,"[-1122.8597169736174, -470.4320284880795, -1066.0169469703642]","[-112.92723852210179, 37.340110287600965, -81.60459114838432]","[112.9272385221019, -37.34011028760102, 81.60459114838443]","[361.4040563605173, 62.10296394341714, 86.05208369682805]","[341.66485174111506, -75.31904598068593, 13.255309989441457]","[519.079962125045, -33.00891734687963, -292.3677013903032]","[636.1983784641566, -253.54152054449025, -259.71517992195527]","[412.51722643231915, 116.57735091551058, -911.3191867700139]","[632.786633108516, 44.96852941970286, -438.62987354946245]",138.40357834707453,87.9883111119314,83.34283915543531,109.14624319988216,89.09962292562129,40.61681758582579,35.8253182263018,60.08553348328617
0.455049991607666,"[-1126.6820162461663, -474.2982549803261, -1069.779562555095]","[-108.9054934226524, 39.59182137147701, -77.23041232472565]","[108.9054934226524, -39.591821371476954, 77.23041232472565]","[371.25246904224116, 72.40283929452391, 92.45401376002985]","[329.09374277089273, -81.41713963974996, -11.310794511874064]","[523.7754804526231, -26.05995359837857, -288.76769518531614]","[640.8822865748373, -246.65431548021525, -253.34609730904708]","[418.5549577188725, 118.88287438236227, -900.684759898425]","[641.3072102023596, 52.389005267365235, -421.24741877295764]",138.9270443073188,86.62371890861347,91.29797391515851,101.54607616894089,91.52362472223798,32.610689192948044,37.312967220073325,59.366729509613
0.5671679973602295,"[-1123.4741764078035, -471.7007093857549, -1067.1047023892047]","[-112.11176282143333, 37.8747992138517, -80.21267883240012]","[112.11176282143344, -37.8747992138517, 80.21267883240023]","[357.13537909525587, 67.19640370394825, 72.57953773076531]","[329.1804974321112, -78.23859002279931, -15.237269547792494]","[519.0270798989445, -26.97695935327596, -294.59781391415686]","[636.0886179035779, -247.6158733802792, -261.7419454241001]","[413.1406285564241, 116.93986348624048, -910.1586068566701]","[634.0503185581026, 50.77856034059232, -438.4236236687352]",137.67298990616524,87.06321584782681,85.36148359037256,106.7314655866902,84.15734822041789,32.62616670828574,34.96328722992351,58.97191239977605
0.6866970062255859,"[-1118.5343615295487, -472.128225094429, -1062.6474582893425]","[-109.16393707937573, 40.006793999871945, -78.61838917715568]","[109.16393707937584, -40.006793999872, 78.61838917715568]","[344.43111576619026, 68.79675116278008, 51.83750044305259]","[309.71728544354585, -86.12423914257272, -46.50709577129919]","[512.6736985313884, -20.66431914504284, -287.3729075763699]","[631.3719889697766, -245.8490644727417, -264.6848840968871]","[408.24044949874167, 119.31522585161412, -915.8860830146189]","[626.1123305320998, 50.76321140177481, -453.3366573432397]",136.17521900836977,86.93127605402057,85.45696984437438,105.569920721284,75.89386756929032,23.90075676975739,32.00587684541907,54.79419954848555
0.8018717765808105,"[-1133.9376854497, -479.70994121677734, -1077.4676003360555]","[-112.21214465915, 39.666311245523445, -80.21429398142527]","[112.21214465915, -39.66631124552339, 80.21429398142539]","[368.5941425880785, 86.33250294978421, 70.8332195279122]","[311.64612964403875, -80.7439779132194, -57.76293904554382]","[518.2364330053716, -8.657338188079791, -279.1372616418503]","[646.4113725701194, -237.74529070527956, -247.86095459516127]","[426.1093865029454, 133.87599693856794, -898.7327324781268]","[645.0647603853125, 61.294628716108946, -429.86235402115085]",138.76311051322534,84.95367690172876,92.42000463019737,100.28687801761758,84.92303687397505,18.329681409526547,37.69135326372647,54.37463803920439
0.9173398017883301,"[-1127.0578999113852, -478.3563166485699, -1071.1785019921276]","[-106.23123161121521, 40.76259906913481, -74.9560671219158]","[106.23123161121532, -40.76259906913481, 74.95606712191557]","[348.8113293488906, 83.62948673376309, 39.16508665589049]","[296.9121807298303, -83.23643824091755, -85.98931998984995]","[509.24115560463656, -9.410038850840806, -295.3565124644788]","[633.5338931470844, -239.22011580202013, -254.06565803196327]","[421.9539703513501, 140.13933465167253, -898.0173498815548]","[635.0459252887445, 53.50883901747886, -440.29246422071674]",136.40052635465585,84.37476228069978,86.76762677243188,103.65131740547257,72.9209584840664,11.3226690529434,35.23303499921466,51.14574696792304
1.030749797821045,"[-1136.5992340168978, -482.0742359683767, -1081.5169421968699]","[-96.43881020484218, 45.08534401417728, -65.68986862734755]","[96.43881020484241, -45.08534401417728, 65.68986862734732]","[350.2361103728084, 86.39786547432033, 27.91995102259375]","[299.0216078672315, -79.83156685888218, -96.5974515632065]","[517.9519029117747, -5.253429653593628, -289.4052676203248]","[641.5960920022267, -237.41987925456556, -239.85290074305044]","[434.33871472875796, 160.4396404443571, -881.3831576624309]","[640.5741603971176, 53.1738248490567, -433.54498890386117]",133.65339955491507,82.4961742299412,85.60106084221162,104.37946320155628,67.25064584192998,6.43351178517133,33.79466502391483,46.03880285418158
1.1443078517913818,"[-1126.2536914265024, -481.66739130307235, -1071.7623676795797]","[-97.16883422247952, 40.11191951710538, -66.67739204590794]","[97.16883422247952, -40.111919517105434, 66.67739204590805]","[339.3401379670805, 89.74351125514306, 7.210132885535131]","[300.1602986402203, -64.95740319549952, -103.28681385811637]","[505.92821626021487, -6.173428274929677, -296.6634659787396]","[631.8826159701462, -236.69465134550546, -239.68329156149844]","[419.77777101998174, 165.0548675087694, -903.2879501026487]","[623.0994726722986, 47.97256638560651, -448.83939804648116]",132.16721730258703,80.46631171320534,78.3892887824258,109.39707602156315,59.830923311774576,4.602875556016031,34.052914812655,44.17520534767454
1.257800817489624,"[-1121.4788887585862, -483.41978591617595, -1064.4728377945537]","[-94.84819832324115, 38.030239193436785, -63.68866598905788]","[94.84819832324115, -38.030239193436785, 63.688665989057995]","[326.39286406499264, 91.77556995112207, -16.387330166408447]","[285.64008017893195, -61.83285042203971, -128.63094100413923]","[503.3298548228149, -3.336314592061342, -291.1203032038213]","[619.0050920794522, -241.03602716712027, -251.62143307534438]","[411.9047063697599, 161.35682992872574, -908.9223118024731]","[622.715835289365, 52.05584528271919, -430.0755386465878]",128.85034612170074,77.59476283849337,76.37315449561623,111.40106902735765,49.16258828410879,0.7689056753416382,32.03397317420132,49.534516897671885
1.3705148696899414,"[-1133.4541499044503, -485.4551923453797, -1077.6491260635514]","[-97.59369396486682, 37.14641909115403, -65.94030272304053]","[97.59369396486704, -37.14641909115403, 65.94030272304042]","[341.2060430816945, 101.09528657191004, -4.951567598621068]","[306.9989985197511, -48.980708159355004, -105.33391700407356]","[526.6352685462631, 2.946904028966287, -251.2931567371886]","[630.7221081266234, -231.83352131367224, -229.72244565570236]","[422.99056698476295, 165.8869862645957, -895.4773113404194]","[631.756069431657, 54.534067032702296, -426.86033929469204]",124.57173744680985,78.35738878958759,76.68184162394465,112.29644912220266,48.22786142040228,2.680235028752176,30.335815964843178,47.47117270578932
1.480301856994629,"[-1134.7045901364982, -484.78495067820506, -1079.8751650939757]","[-92.2694444811018, 37.778511796690566, -59.78923784945778]","[92.26944448110203, -37.77851179669051, 59.789237849458004]","[338.3698242809762, 100.30951309863343, -9.80941849683768]","[297.90969993848523, -52.806928305296196, -120.1445313303334]","[513.9851594108746, -12.308766406443226, -277.75514666227673]","[624.6137279920708, -240.28927297821406, -240.32647420240232]","[422.20273214318047, 164.1601022012672, -892.5634942013353]","[632.3888717033917, 54.04242428318406, -427.1369154604904]",125.92338738491277,77.35089819006289,73.83870071130619,112.12694832671905,49.403539848645316,0.005164996732343798,35.546453253346975,48.90804979950761
1.5887479782104492,"[-1136.6634592033265, -487.2057544193966, -1080.6450462383923]","[-95.47162092991562, 35.64447003971304, -62.77151393369218]","[95.47162092991562, -35.64447003971304, 62.771513933692404]","[336.43655940940107, 102.79391011850953, -15.890999575661908]","[297.77184720588014, -49.671512619076566, -124.05492738680118]","[514.4092568329839, -14.811464318550634, -274.75553553133886]","[620.1142779156543, -242.37044710787586, -239.34893701339138]","[426.2771067957509, 163.11584023773025, -883.6268204365331]","[638.6148848536939, 60.291803624299575, -414.7469079863888]",124.28292493656396,76.49524137287217,71.7786964847112,113.69000162286304,46.249142202396264,1.2133622177673036,37.22452965711945,52.48012798129819
1.6979148387908936,"[-1140.215664497383, -487.71591940246327, -1083.9980043804705]","[-98.06596835717164, 36.273063121805706, -65.9919348014796]","[98.06596835717141, -36.273063121805706, 65.99193480147972]","[341.3419482906095, 109.47306577271854, -14.616188727833105]","[299.7937136110156, -45.70764014694436, -124.7760684756754]","[514.1207697936818, -10.510938343550379, -270.6222705094781]","[615.4368718738201, -244.6352571222622, -247.01821965692193]","[427.10275082234216, 166.46116071129268, -888.3164172321385]","[641.3177739442897, 59.66294893187006, -407.0280875888775]",124.55650022458524,75.97524494662942,71.47361998235499,114.27173628285337,46.61617782274828,0.3506951048031006,38.27997871915747,55.333613606013095
1.8076789379119873,"[-1140.024583260355, -486.0383669461045, -1082.5180334645254]","[-105.26006081150035, 33.22611661908098, -73.48571231716255]","[105.26006081150035, -33.226116619080926, 73.48571231716255]","[343.5310221050063, 117.77836005501104, -19.91446618491159]","[298.72259442572386, -40.28716672530197, -131.84811448105347]","[508.88567499575436, -12.393474385192633, -274.02860573029807]","[614.0298204802805, -243.2551253656584, -245.60130104333234]","[425.7824569166155, 165.74115713726457, -893.1790496632893]","[637.7800858353489, 53.553718106657925, -414.70793241044976]",124.17850499502549,75.53496560766287,68.5089687780741,114.45416266786303,44.964337022721324,2.4967466376051526,40.995954808964164,53.883972794120616
