Time,Origin,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle,Left Knee Angle,Right Knee Angle,Left Yaw Angle,Right Yaw Angle,Left Pitch Angle,Right Pitch Angle,Left Roll Angle,Right Roll Angle
0.00026607513427734375,"[-981.5827821081325, -431.9857269367067, -933.5732609287197]","[37.44682401821967, 92.66325121024175, 58.97273766403282]","[-37.44682401821967, -92.66325121024175, -58.972737664032934]","[233.98132040494136, 18.643624207143148, -13.343645549250368]","[232.68471487779595, -109.96333218864919, -65.60248481262624]","[391.10591306380184, -79.6240861672523, -437.4903565880095]","[502.36241455447964, -303.3584376098709, -393.13998577033453]","[277.82620810680544, 93.95959533685891, -1031.6406902932447]","[483.00586622340614, -3.7724713310356037, -562.1203980577252]",138.20523673262554,87.2127510903545,59.39682108924319,126.52566861260533,62.27964847820646,33.442558576636614,15.02558553346384,26.069186467606617
0.11722207069396973,"[-993.1431942446409, -436.60178998147785, -944.4974179946805]","[28.531198783808577, 89.00907307373234, 51.14470581461603]","[-28.531198783808577, -89.00907307373234, -51.14470581461592]","[252.34568824769713, 25.954315889701718, 6.336047793004241]","[239.8375236888221, -109.5799733696092, -60.40066528239777]","[402.3820121400213, -82.11931926975694, -419.9703349734966]","[515.6873894992282, -298.317182829358, -377.865068013906]","[286.17029791740754, 85.84692589490061, -1025.4282571445788]","[494.67387368757056, -0.6097181426680436, -546.0881362109048]",138.54088630801644,86.885576615444,63.87885441527404,120.5371585523726,68.51406153482507,33.282194883121456,17.000527678142547,30.68438069374378
0.23484396934509277,"[-999.6749801868552, -437.0690453850282, -952.5536863336301]","[33.01302000408998, 89.21205940386886, 56.9846179809233]","[-33.013020004090095, -89.2120594038688, -56.98461798092342]","[254.14074329354753, 22.20608603500176, 7.5903851865631395]","[251.59331078247396, -106.42285315590937, -48.12924529613963]","[418.5735665021059, -80.7080861307993, -387.44617316339395]","[521.5746348343371, -300.95447171787214, -370.16950947185364]","[290.4514074879826, 80.78378204596993, -1020.925830696694]","[501.2647473371234, 0.32214605176034183, -538.3354122655658]",136.4700453447421,86.4412273274765,62.906914079746905,124.96757963005356,66.08738410993072,35.83180496902833,15.448620467195756,31.17790767468193
0.3424210548400879,"[-994.0883209654362, -432.7480512355539, -948.4907790587167]","[39.7687790768756, 90.96125714325268, 63.6902160778418]","[-39.76877907687549, -90.96125714325268, -63.6902160778418]","[249.10455722857841, 19.569000200680023, 2.7737235046944306]","[243.85037542038071, -110.48791187650096, -55.75286668903334]","[417.8747573471369, -88.40734055438764, -386.31848000918194]","[516.6416114026736, -305.9378781474666, -375.97587714498104]","[287.1722135048168, 82.15527206792234, -1019.9528456727685]","[495.1736262459106, -2.0966629505324477, -549.8852414408004]",134.7270520222582,86.63408895584904,62.97435843646258,124.14372791669079,63.54784274207969,34.225495906424,15.658632340247152,26.89496945867376
0.4511699676513672,"[-992.3740645772646, -435.32155760067633, -946.7870163382963]","[36.002447442792004, 90.97195679278542, 60.5407179922089]","[-36.00244744279212, -90.97195679278548, -60.54071799220901]","[250.10589533041832, 20.462978768091148, 5.121666550266923]","[241.2064719724783, -112.16878533812223, -57.4100334054956]","[424.15719405742277, -83.4709572092961, -366.74879032886747]","[517.7181519145064, -308.43028122719784, -377.1437940124231]","[286.98501666423135, 76.58063593616282, -1014.4414814898034]","[494.81791432736884, -2.968304438980624, -546.2394777397724]",133.98623554572242,85.70341826459264,66.4224232130536,122.51958335357368,62.850636646144636,33.7081251168067,15.435110516897835,28.412207673074665
0.5627200603485107,"[-993.2414841975169, -433.51944722161556, -949.3392205965596]","[35.8869716307978, 91.5057947030786, 60.90532106595492]","[-35.886971630797916, -91.50579470307866, -60.90532106595492]","[247.3728126585603, 18.826627906331794, 2.0488785358588757]","[246.67629886227894, -108.2004890192843, -50.018357327068884]","[416.6304297693214, -92.73102950612713, -382.4440492215107]","[516.5712995134281, -313.460164226943, -385.344649208438]","[280.20162615434197, 75.86875960621398, -1034.3964657665574]","[495.7104952482706, -1.3774857583771336, -544.6881660000907]",134.35152422299728,84.4272492933063,59.927114621425325,127.26234117831524,62.77971209451825,36.28983566411563,15.166914660587649,31.991492879437534
0.6811659336090088,"[-997.588963930182, -434.4993947276117, -953.4201386312211]","[28.870353350882397, 88.79807497913379, 54.32999187520045]","[-28.870353350882397, -88.79807497913379, -54.32999187520045]","[252.45720404160136, 19.760790958551354, 5.0261047343158225]","[250.8415665563747, -107.11304491340837, -47.168594642474545]","[427.67046243714935, -88.12317364825975, -369.8836369844064]","[525.8334445397286, -306.07872815301226, -367.49491641810414]","[290.0910757053688, 80.26088420599689, -1016.7451883093679]","[501.01974663666664, 0.012127935601426998, -540.7145593679202]",133.3233740386818,85.73476358850506,62.26454793557316,125.43814425994674,62.6397471197964,35.43047184152819,14.983377381447006,31.086459324157623
0.7953751087188721,"[-984.2186403303887, -431.2401126715942, -940.338007059544]","[40.46182591148374, 93.0679068547725, 64.59052502367672]","[-40.46182591148374, -93.0679068547725, -64.59052502367672]","[243.49224326092406, 17.431240334503684, -1.8427129860402829]","[235.97562144974256, -112.87243892552846, -61.19537960459468]","[414.95278888296366, -91.3358044548026, -378.79778449471496]","[508.98459151043653, -317.1636170339785, -388.80994618513637]","[277.9894292802868, 75.72480894491525, -1026.9943988834887]","[489.655262671026, -4.423768212989444, -549.1685167928099]",133.85585663481305,84.26529590347437,63.49475455007933,124.59179714172154,61.170637190345474,33.680167915975005,15.3854816002759,29.003119967937927
0.912938117980957,"[-984.825007879635, -429.0712607890946, -941.4953861862509]","[30.80145583661215, 89.12327612998871, 55.29595122615433]","[-30.80145583661215, -89.12327612998865, -55.29595122615433]","[240.44937802690185, 14.715836419845573, -6.0149782644134575]","[234.36935474014092, -114.44851821053692, -62.65769337274833]","[413.7233966214411, -92.47308312127052, -382.6122615220968]","[506.83109624728155, -320.38845547799895, -393.9588416274971]","[277.97525042625693, 76.89927303548336, -1030.2931116253003]","[486.65227013849454, -7.565709125143314, -564.5295633509784]",133.74510253431015,85.47044819284119,62.84713708655299,125.53894480269628,59.8945653870372,33.73272990005961,14.248339077096267,30.279026190456825
1.0249080657958984,"[-992.4079723243327, -432.51950207823086, -948.9010602938097]","[22.976764133812253, 86.26232225084283, 47.58024640373378]","[-22.976764133812253, -86.26232225084277, -47.580246403733895]","[248.65250716170726, 17.75853918131861, 1.5422605002081582]","[238.95725899851175, -113.83077048452412, -59.43735657161017]","[418.3851877353202, -92.15649924758861, -381.7119618616123]","[515.6966627368563, -315.25825336846094, -382.9419450576181]","[285.60059265216387, 79.64207790356699, -1022.9456812541716]","[502.3703871079683, 2.7120101034959134, -536.8063383243211]",134.14872315812937,83.80699022246888,64.34950554295533,122.92466927654091,62.61979015250593,33.53324221000329,15.789124423948303,37.76907473810476
