Time,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
3.4017748832702637,"[-0.012214806027031955, 14.856280538864326, 135.32457059869353]","[0.012214806027145642, -14.856280538864212, -135.3245705986934]","[534.1267293793957, 289.98963478964765, 58.916455242704046]","[551.1976673126084, 301.97434146323235, -109.11348041616179]","[878.5506692001968, 373.70104156032596, 119.01491037655194]","[862.8557961375427, 382.1959188287142, -147.79004619030707]","[534.1267293793957, 289.98963478964765, 58.916455242704046]","[551.1976673126084, 301.97434146323235, -109.11348041616179]"
3.4496378898620605,"[-6.362459129780746, 3.876503735806409, 140.34424992491245]","[6.362459129780746, -3.876503735806409, -140.3442499249124]","[531.5064209454018, 288.043574384424, 57.539161397938756]","[548.7244616216136, 297.0575660286503, -107.67836603162789]","[875.5176102780405, 369.8832312372806, 118.45966581948005]","[858.3030028082269, 380.5279096316657, -148.76702885152338]","[531.5064209454018, 288.043574384424, 57.539161397938756]","[548.7244616216136, 297.0575660286503, -107.67836603162789]"
3.502830982208252,"[-2.1573751380707336, 11.108024949639344, 134.52287354874886]","[2.15737513807062, -11.108024949639457, -134.52287354874892]","[528.533336308371, 286.8962791645745, 59.293069134677694]","[546.3297290485436, 295.15872262590585, -104.93322859755034]","[875.5503411017758, 361.90264498308943, 126.36971716574931]","[856.133951202387, 376.7127810055896, -145.37270361414613]","[528.533336308371, 286.8962791645745, 59.293069134677694]","[546.3297290485436, 295.15872262590585, -104.93322859755034]"
3.551123857498169,"[-3.317521438635481, 8.541358015869832, 135.83453262859211]","[3.3175214386353673, -8.541358015869946, -135.83453262859217]","[526.9654205733494, 281.8456468606619, 62.19792267548462]","[544.9200037221012, 290.551227401148, -103.04176901139743]","[873.895949760065, 360.0579631768908, 126.58952820967693]","[855.4281800066245, 371.51882403334184, -144.59395927446963]","[526.9654205733494, 281.8456468606619, 62.19792267548462]","[544.9200037221012, 290.551227401148, -103.04176901139743]"
3.6065878868103027,"[0.4744719774461146, 15.413979568241416, 132.92717115150595]","[-0.4744719774461146, -15.413979568241302, -132.9271711515059]","[530.1332717481534, 288.32953603536737, 58.62595376456363]","[548.1564733487379, 298.92692359488035, -107.47459934102545]","[876.7827412030515, 365.15100040612083, 124.77132104518614]","[858.3195125172375, 376.12607344552237, -147.59524819316874]","[530.1332717481534, 288.32953603536737, 58.62595376456363]","[548.1564733487379, 298.92692359488035, -107.47459934102545]"
3.661172866821289,"[-0.9857743751888393, 12.92162810157231, 134.61783233617166]","[0.9857743751887256, -12.921628101572196, -134.61783233617166]","[531.0674738599852, 286.69639276942974, 59.79542062748317]","[549.8678553103738, 298.6349448998866, -108.03174636784604]","[876.7154277930248, 368.9560037749966, 121.2397772083417]","[858.1586686480844, 379.4891229630118, -151.9366923786469]","[531.0674738599852, 286.69639276942974, 59.79542062748317]","[549.8678553103738, 298.6349448998866, -108.03174636784604]"
3.7104718685150146,"[-2.2498247883225986, 10.298759244799271, 134.89349077408474]","[2.2498247883227123, -10.298759244799271, -134.8934907740848]","[525.5674830630456, 276.4732943335422, 64.89472266306643]","[544.2687882756736, 285.6315073889623, -101.64344307250423]","[871.3119579923142, 358.8878328340677, 126.54794960316485]","[853.359222125556, 367.8648158614943, -147.2171774892007]","[525.5674830630456, 276.4732943335422, 64.89472266306643]","[544.2687882756736, 285.6315073889623, -101.64344307250423]"
3.7590699195861816,"[-2.1795797439432363, 10.728957927403712, 135.93286925489804]","[2.17957974394335, -10.728957927403826, -135.9328692548981]","[529.5827178494139, 280.7255476470291, 62.577969906147246]","[548.3956496256828, 291.52018820835315, -105.40340276453941]","[878.6568064095623, 362.8259740108317, 125.94626121797455]","[856.9775375247567, 377.0825386823965, -155.38338157028068]","[529.5827178494139, 280.7255476470291, 62.577969906147246]","[548.3956496256828, 291.52018820835315, -105.40340276453941]"
3.806137800216675,"[-2.9402133028673916, 9.311098306988697, 136.58740315950195]","[2.940213302867278, -9.311098306988697, -136.58740315950195]","[529.3939768074183, 283.95106211001814, 59.237654382898086]","[548.2010941147041, 296.8298455758245, -109.22549865677394]","[877.5164704560947, 362.0557696111541, 125.8435995951802]","[857.4345148581054, 373.593167439539, -154.45726961341757]","[529.3939768074183, 283.95106211001814, 59.237654382898086]","[548.2010941147041, 296.8298455758245, -109.22549865677394]"
3.858431816101074,"[1.1878294305541885, 16.808647537883758, 132.9517276965455]","[-1.1878294305541885, -16.80864753788387, -132.9517276965454]","[531.2370151607679, 283.9836338632283, 60.91888620242821]","[549.7917402636446, 291.03128512350736, -104.01513574689079]","[879.3229590157141, 366.1648918391361, 124.81543053613984]","[859.7434638741884, 377.40601772789705, -154.61597281725733]","[531.2370151607679, 283.9836338632283, 60.91888620242821]","[549.7917402636446, 291.03128512350736, -104.01513574689079]"
3.907137870788574,"[-4.522903868127742, 7.60738907694963, 138.01395326056172]","[4.522903868127855, -7.607389076949403, -138.01395326056166]","[531.3306748956329, 287.64685480494234, 56.06790107501297]","[549.7766447224503, 293.3607013047175, -107.10540568884318]","[880.4804642066945, 362.993844589108, 126.3051313876382]","[859.8634061460491, 376.4720318859903, -155.31785880081532]","[531.3306748956329, 287.64685480494234, 56.06790107501297]","[549.7766447224503, 293.3607013047175, -107.10540568884318]"
3.9568099975585938,"[-1.4844284584379466, 13.17106396138513, 135.33150363386142]","[1.4844284584378329, -13.171063961385016, -135.33150363386136]","[532.7169555297456, 288.189340593383, 56.55577483574643]","[551.0144341820961, 297.8211703433286, -109.48956064607307]","[880.0495853744529, 368.97851144820197, 121.82078784727469]","[862.017255962485, 375.6194194972529, -154.90274828905086]","[532.7169555297456, 288.189340593383, 56.55577483574643]","[551.0144341820961, 297.8211703433286, -109.48956064607307]"
4.002533912658691,"[-2.6126501906571775, 11.137920073561531, 136.59279769900922]","[2.6126501906571775, -11.137920073561418, -136.59279769900917]","[533.0222419527997, 290.87769764380414, 53.79744043874359]","[551.0316131078645, 295.4305433406124, -108.74374481843978]","[880.3363669837975, 368.6407764455523, 121.71328641075877]","[862.4938193946377, 374.85228466055764, -155.35786463010334]","[533.0222419527997, 290.87769764380414, 53.79744043874359]","[551.0316131078645, 295.4305433406124, -108.74374481843978]"
4.054288864135742,"[-6.062022620779999, 5.235241325038146, 139.59049546349377]","[6.062022620779999, -5.23524132503826, -139.59049546349377]","[531.6497387143512, 283.51949047237304, 58.439157696084976]","[550.2592522741573, 297.98444289886663, -111.31882863314166]","[880.923466497823, 361.5429916628152, 127.0445239616256]","[859.7255039173145, 375.80812789381525, -156.6842088209002]","[531.6497387143512, 283.51949047237304, 58.439157696084976]","[550.2592522741573, 297.98444289886663, -111.31882863314166]"
4.105135917663574,"[-3.871624403428541, 9.373287268975446, 137.2926299893387]","[3.8716244034284273, -9.373287268975446, -137.2926299893387]","[532.44070489022, 289.03013671793076, 54.23014067007682]","[551.0829168652156, 294.2605670803541, -108.89667933757795]","[877.6868493045132, 370.47883200720094, 118.23774844871866]","[859.7283665202866, 376.36166782494877, -156.85387493034528]","[532.44070489022, 289.03013671793076, 54.23014067007682]","[551.0829168652156, 294.2605670803541, -108.89667933757795]"
4.150437831878662,"[-2.7817599390588157, 11.041226944647633, 136.2962876466811]","[2.781759939058702, -11.041226944647633, -136.29628764668115]","[531.692046977719, 282.67050237982687, 59.50201916138974]","[551.0205732895672, 293.34042949130503, -108.45534003925678]","[876.5537320845231, 368.0349197944432, 120.31558846852693]","[858.4055944694202, 376.5376214182322, -156.48332312259845]","[531.692046977719, 282.67050237982687, 59.50201916138974]","[551.0205732895672, 293.34042949130503, -108.45534003925678]"
4.2047929763793945,"[-5.228281301850302, 6.503676524763023, 139.00972256121986]","[5.228281301850302, -6.503676524763023, -139.00972256121986]","[534.5774527031781, 290.4495964672017, 53.691896219559794]","[554.382696363449, 301.0564743136747, -112.92297728822416]","[881.2020322309924, 364.3949844926451, 125.46128932847898]","[860.5424622692715, 379.611114301287, -156.90689118337121]","[534.5774527031781, 290.4495964672017, 53.691896219559794]","[554.382696363449, 301.0564743136747, -112.92297728822416]"
4.252799987792969,"[-6.635939040900439, 4.078253131859128, 140.72709027439862]","[6.635939040900325, -4.078253131859128, -140.72709027439856]","[535.7072240749297, 289.7730592958218, 54.38612584414818]","[555.4465878438983, 294.8403212812368, -109.74084661362946]","[879.9937645652882, 373.4883061935327, 116.72078570625092]","[861.4925022055015, 382.9186281275653, -159.24518805454875]","[535.7072240749297, 289.7730592958218, 54.38612584414818]","[555.4465878438983, 294.8403212812368, -109.74084661362946]"
4.311595916748047,"[-2.2050469824946504, 12.351267602439748, 135.56490383604444]","[2.2050469824946504, -12.351267602439748, -135.56490383604444]","[534.706353928118, 287.9039757249809, 55.49499987030674]","[554.8977140586599, 297.11020601828807, -110.95244349289345]","[879.0407667309303, 366.43014931892185, 122.6278093479608]","[861.5852363944908, 373.22568694652296, -153.12118620903863]","[534.706353928118, 287.9039757249809, 55.49499987030674]","[554.8977140586599, 297.11020601828807, -110.95244349289345]"
4.359438896179199,"[-7.644685790603376, 3.3527379158344957, 141.25162716552813]","[7.644685790603489, -3.3527379158344957, -141.25162716552808]","[538.1815931707612, 291.4778557066593, 52.97893002863441]","[558.7372501407191, 298.11712723313815, -112.17948634719085]","[883.6558446716971, 367.6340081377183, 122.2326739792644]","[865.0534856734774, 377.7664824789284, -156.22547528169912]","[538.1815931707612, 291.4778557066593, 52.97893002863441]","[558.7372501407191, 298.11712723313815, -112.17948634719085]"
4.404914855957031,"[-8.568917525186293, 2.738110634686336, 141.03050205464694]","[8.568917525186293, -2.7381106346865636, -141.03050205464694]","[535.4640430459627, 281.78230404265605, 59.05898348808864]","[556.2693190442567, 289.68336518342267, -107.84670755936696]","[877.6280607451048, 369.8995758806176, 116.60615913343418]","[862.7007484669205, 371.94338653272666, -153.37157613924683]","[535.4640430459627, 281.78230404265605, 59.05898348808864]","[556.2693190442567, 289.68336518342267, -107.84670755936696]"
4.4512939453125,"[-7.409665042996835, 4.262207943985686, 141.0761635600793]","[7.409665042996835, -4.2622079439859135, -141.0761635600793]","[539.5597585851667, 290.02935373299465, 54.87247105170968]","[560.3292826677496, 299.0574532428948, -112.46325593801839]","[883.8541207544057, 370.5781210712581, 119.77829116408725]","[867.0618083225006, 378.00431018443305, -155.700790557471]","[539.5597585851667, 290.02935373299465, 54.87247105170968]","[560.3292826677496, 299.0574532428948, -112.46325593801839]"
4.497017860412598,"[-9.07822408085758, 1.6767257681665342, 141.7757928653889]","[9.07822408085758, -1.6767257681665342, -141.7757928653889]","[537.2483057797672, 285.0419564978515, 57.55995530887253]","[558.1307863182747, 298.47071239005595, -112.42791793459497]","[881.8814104887085, 364.78190330981727, 123.25965518272858]","[861.8519193543286, 380.0355955857549, -157.1354112873443]","[537.2483057797672, 285.0419564978515, 57.55995530887253]","[558.1307863182747, 298.47071239005595, -112.42791793459497]"
4.553448915481567,"[-6.223600697884308, 7.127566290435425, 139.94933481096473]","[6.223600697884308, -7.127566290435425, -139.94933481096479]","[539.438333743948, 284.4982310939753, 59.20325027574279]","[560.5243592040941, 300.5887637566011, -113.88749138075974]","[884.0430504306266, 369.70528888484046, 119.98377451553165]","[866.8620309340034, 378.0449240033644, -155.66299574196182]","[539.438333743948, 284.4982310939753, 59.20325027574279]","[560.5243592040941, 300.5887637566011, -113.88749138075974]"
4.601833820343018,"[-5.797875484997803, 7.927938704740427, 139.0793461678819]","[5.797875484997803, -7.9279387047402, -139.0793461678818]","[539.1816411625883, 288.42420438189265, 55.575338107520565]","[560.0516550260301, 297.97158885908004, -112.49545455105704]","[883.4843145031581, 368.8598729595352, 119.98826456929385]","[865.9246988755795, 378.9835088808072, -156.1020625140692]","[539.1816411625883, 288.42420438189265, 55.575338107520565]","[560.0516550260301, 297.97158885908004, -112.49545455105704]"
4.660590887069702,"[-6.859777181095865, 6.026051298060793, 139.6469067526881]","[6.859777181095865, -6.026051298060565, -139.6469067526881]","[537.62193809822, 285.76204749564124, 56.7923305163996]","[558.6369213630992, 299.49564983182336, -113.9273738907238]","[883.5024722653278, 366.2956502298796, 121.30484517576247]","[862.9469729292261, 379.5985381927742, -157.1131890522812]","[537.62193809822, 285.76204749564124, 56.7923305163996]","[558.6369213630992, 299.49564983182336, -113.9273738907238]"
4.707782983779907,"[-5.588682889061488, 8.024064097582709, 138.06351463790168]","[5.588682889061602, -8.024064097582595, -138.06351463790162]","[536.6478532740416, 287.6200661090519, 54.93798681978194]","[557.4336582958147, 299.10281384848315, -113.60518767335992]","[882.0845084448325, 365.66714197024794, 121.1549100397375]","[863.6466506168383, 373.2657330299255, -153.04995186358502]","[536.6478532740416, 287.6200661090519, 54.93798681978194]","[557.4336582958147, 299.10281384848315, -113.60518767335992]"
4.75719690322876,"[-6.421528141653766, 6.367423587511098, 139.0951680317213]","[6.421528141653766, -6.367423587511212, -139.0951680317213]","[535.7649924743524, 286.06578675923265, 56.1110234812503]","[556.9930311685857, 298.12034451343277, -113.35925796159131]","[884.3894471325134, 363.5708071286814, 123.35499138357511]","[863.737270723002, 375.6856156393086, -154.92606071590137]","[535.7649924743524, 286.06578675923265, 56.1110234812503]","[556.9930311685857, 298.12034451343277, -113.35925796159131]"
4.804765939712524,"[-5.8882535998420735, 7.1483366735080835, 138.674581490592]","[5.888253599842187, -7.1483366735080835, -138.674581490592]","[535.6907585673044, 284.57791660850785, 57.928137536895065]","[556.9089854142575, 293.9910165791865, -110.39662798898524]","[886.4097467081201, 359.14815410617734, 128.3629490562795]","[864.5178853819655, 374.210874288122, -153.36186680117606]","[535.6907585673044, 284.57791660850785, 57.928137536895065]","[556.9089854142575, 293.9910165791865, -110.39662798898524]"
4.853534936904907,"[-5.802576321788479, 7.03276754323781, 138.32830462535833]","[5.802576321788479, -7.032767543237924, -138.32830462535838]","[533.2979701331795, 284.19395153933795, 57.0155234128589]","[554.5677762690109, 291.2260509446804, -109.24811392398999]","[881.5427566026883, 363.8050929972218, 121.91221360718669]","[861.9883404013992, 374.01618498425455, -153.76972870922867]","[533.2979701331795, 284.19395153933795, 57.0155234128589]","[554.5677762690109, 291.2260509446804, -109.24811392398999]"
4.900174856185913,"[-7.40590405915691, 4.561776088967235, 140.65623370788512]","[7.405904059156796, -4.561776088967235, -140.65623370788518]","[536.2071115212323, 290.6267014553439, 52.436047083720155]","[557.373150869883, 296.56308211243845, -113.2089885331091]","[884.7580281010813, 368.84290947818283, 118.60735568688949]","[866.6300664725478, 375.36319776007053, -154.58233327356027]","[536.2071115212323, 290.6267014553439, 52.436047083720155]","[557.373150869883, 296.56308211243845, -113.2089885331091]"
4.947468996047974,"[-3.4060777978885426, 11.184253441455553, 136.6804281978791]","[3.4060777978885426, -11.18425344145544, -136.680428197879]","[535.1770244635284, 289.1957122077232, 54.89509416670933]","[556.3242533165997, 297.1514907839264, -111.9071095587122]","[885.3710443026846, 364.4201305027931, 124.4277606295301]","[865.935747680604, 375.1810249661355, -152.59671664501076]","[535.1770244635284, 289.1957122077232, 54.89509416670933]","[556.3242533165997, 297.1514907839264, -111.9071095587122]"
4.998870849609375,"[-7.670978589366655, 3.368222425710428, 140.4522189059113]","[7.670978589366655, -3.3682224257102007, -140.4522189059113]","[532.9741265736915, 282.53495016229215, 58.88331590374867]","[554.2611091056939, 295.519834550852, -111.66885593261952]","[884.0562687903961, 359.2966787545465, 127.32769170928873]","[863.0717952962067, 374.4569111252772, -152.77997911572243]","[532.9741265736915, 282.53495016229215, 58.88331590374867]","[554.2611091056939, 295.519834550852, -111.66885593261952]"
5.056044816970825,"[-7.864746284388502, 3.7239318724518853, 141.58157507048656]","[7.864746284388502, -3.7239318724518853, -141.58157507048656]","[536.0548525217472, 289.801549016139, 53.55017724307743]","[557.1237857281187, 296.5423690832972, -113.13355484074708]","[885.6724497959708, 368.0966602413728, 120.14943192429064]","[866.7188370948418, 377.9559372250052, -155.98094102372937]","[536.0548525217472, 289.801549016139, 53.55017724307743]","[557.1237857281187, 296.5423690832972, -113.13355484074708]"
5.105991840362549,"[-8.061208727724193, 3.302989571557191, 142.34383317292543]","[8.061208727724193, -3.3029895715574185, -142.34383317292549]","[535.6912893014085, 290.2529008228353, 54.03796745369755]","[557.521127276409, 301.4459771597594, -115.47727314649018]","[882.5921952030496, 370.6607737278706, 118.58025887426072]","[867.0638381400344, 380.38334869339974, -156.58829643801528]","[535.6912893014085, 290.2529008228353, 54.03796745369755]","[557.521127276409, 301.4459771597594, -115.47727314649018]"
5.156466960906982,"[-8.98837096499767, 1.4463108426898543, 142.2831646501079]","[8.988370964997785, -1.4463108426898543, -142.28316465010778]","[532.0074603519054, 281.18877243206236, 59.714126698660266]","[553.9723215154061, 294.04776338417344, -111.20953426933846]","[882.1772225609035, 358.9482499847695, 127.9951006946435]","[864.4775855472083, 373.28998636604604, -151.7406360557992]","[532.0074603519054, 281.18877243206236, 59.714126698660266]","[553.9723215154061, 294.04776338417344, -111.20953426933846]"
5.205487012863159,"[-6.515543356636044, 5.996726041245438, 140.77533537637157]","[6.515543356636044, -5.996726041245438, -140.77533537637152]","[535.2778698013142, 289.65814256550243, 54.69999068773632]","[557.0833642422594, 299.8568683422119, -114.27831738200979]","[879.6552782215673, 376.1949237955141, 113.53677766797466]","[866.9201218929333, 380.17511337336157, -154.9180758017264]","[535.2778698013142, 289.65814256550243, 54.69999068773632]","[557.0833642422594, 299.8568683422119, -114.27831738200979]"
5.253955841064453,"[-4.936627416606939, 8.475593523020166, 138.21833198046204]","[4.936627416606939, -8.47559352302028, -138.21833198046198]","[532.0811551679609, 284.12403963269855, 58.493998499349345]","[553.5416744280784, 293.67722933647656, -109.84343681685112]","[879.7403668459306, 361.22368874368465, 127.48101819239275]","[861.8741277238735, 377.4493462329267, -152.50578153866678]","[532.0811551679609, 284.12403963269855, 58.493998499349345]","[553.5416744280784, 293.67722933647656, -109.84343681685112]"
5.326398849487305,"[-7.880434442650426, 3.349713733590306, 141.36087353827156]","[7.880434442650312, -3.349713733590306, -141.36087353827162]","[532.342657276867, 286.2979858509102, 56.18541945818572]","[553.8398727401227, 294.2107392555647, -110.9752524245539]","[878.3449445081314, 367.7354315512232, 120.53614514991864]","[862.387405593772, 378.9996689033469, -153.8533485789688]","[532.342657276867, 286.2979858509102, 56.18541945818572]","[553.8398727401227, 294.2107392555647, -110.9752524245539]"
5.374547958374023,"[-8.492421579470602, 3.1215383776409453, 142.8253806138572]","[8.492421579470715, -3.1215383776411727, -142.8253806138573]","[534.4881100692817, 287.4371159195888, 55.84785345920818]","[556.2058532900637, 299.0586003451209, -114.71838508116974]","[881.5828132786198, 371.94835528916667, 117.2719244426961]","[866.9066615469651, 377.8755921187477, -153.91867022280564]","[534.4881100692817, 287.4371159195888, 55.84785345920818]","[556.2058532900637, 299.0586003451209, -114.71838508116974]"
5.424914836883545,"[-7.983553949905513, 3.22225553039425, 142.4496273057282]","[7.983553949905513, -3.2222555303940226, -142.44962730572814]","[533.6385155691469, 287.6048208991318, 55.82022023905881]","[554.9886779391524, 292.8730465709201, -110.21696202068085]","[879.998709487741, 371.8961860470297, 117.19812317138906]","[865.0128487673124, 378.50694359020656, -153.63345757560091]","[533.6385155691469, 287.6048208991318, 55.82022023905881]","[554.9886779391524, 292.8730465709201, -110.21696202068085]"
5.474128007888794,"[-6.9853537777394195, 5.193701829401334, 141.8881044932009]","[6.9853537777394195, -5.193701829401107, -141.888104493201]","[533.1657186050421, 287.4735990384702, 55.55226725136015]","[554.7426294528439, 297.88917137164924, -113.57270788703823]","[880.8111258503557, 368.0436256189913, 120.58523815748117]","[863.2710491194991, 380.11335274505996, -154.87950512782442]","[533.1657186050421, 287.4735990384702, 55.55226725136015]","[554.7426294528439, 297.88917137164924, -113.57270788703823]"
5.5254738330841064,"[-8.002945146817751, 3.7732812753909, 143.24886160534015]","[8.002945146817751, -3.7732812753909, -143.2488616053401]","[534.8251952618589, 290.820536942124, 52.99020054208461]","[556.3261787395966, 299.4170941334718, -115.03275409291365]","[883.1499913594978, 368.50385396331853, 120.95069595954214]","[865.6340176153983, 379.92760194351877, -155.3048528641579]","[534.8251952618589, 290.820536942124, 52.99020054208461]","[556.3261787395966, 299.4170941334718, -115.03275409291365]"
5.575567007064819,"[-6.905646533785557, 5.754572143361884, 141.76310831507965]","[6.905646533785443, -5.754572143361884, -141.76310831507953]","[533.4749322228685, 287.98044527133914, 55.27439668060788]","[554.9542363343882, 297.4477006849694, -113.37295724690165]","[879.971236585726, 370.07904921647116, 118.83125069187963]","[864.4306220156466, 377.9125499888438, -153.7299443262653]","[533.4749322228685, 287.98044527133914, 55.27439668060788]","[554.9542363343882, 297.4477006849694, -113.37295724690165]"
5.6269309520721436,"[285.6844158224077, 512.9909492530946, -211.74325367815186]","[-285.6844158224077, -512.9909492530946, 211.74325367815186]","[234.1257733742289, -231.1949463202085, 413.41292833915213]","[255.64870314703253, -220.16536029081976, 243.71954442792634]","[581.8935833908089, -151.9617431217299, 479.9277126174295]","[565.4131125928319, -142.17602045836225, 205.09564075933326]","[234.1257733742289, -231.1949463202085, 413.41292833915213]","[255.64870314703253, -220.16536029081976, 243.71954442792634]"
5.673545837402344,"[-6.246814951063811, 7.230944459985039, 141.1002995539344]","[6.246814951063698, -7.230944459985039, -141.10029955393452]","[534.2848258702721, 286.5538558613754, 57.574037025769826]","[556.6415965482591, 303.146337040597, -116.5753805714092]","[882.0014793582118, 372.8505376985753, 118.19146563008269]","[865.3559068410666, 381.9765698240926, -155.7483938217453]","[534.2848258702721, 286.5538558613754, 57.574037025769826]","[556.6415965482591, 303.146337040597, -116.5753805714092]"
5.726146936416626,"[-4.949495089180459, 9.493327752420782, 139.90057321172128]","[4.9494950891803455, -9.493327752420782, -139.9005732117214]","[534.5248368784994, 288.6438262819828, 55.99070995598311]","[556.3994451627075, 300.19379542197726, -114.71078575289636]","[881.289894226013, 372.59612412056924, 118.4970524320513]","[866.2291985528911, 379.0767761351191, -153.78626572813846]","[534.5248368784994, 288.6438262819828, 55.99070995598311]","[556.3994451627075, 300.19379542197726, -114.71078575289636]"
5.776235818862915,"[-9.866039960701073, 0.6967839781202656, 144.91824906643672]","[9.866039960701073, -0.6967839781202656, -144.91824906643666]","[535.8506177830063, 291.4775427153652, 53.16403263527616]","[557.3918837979712, 298.14627557407084, -114.22691709476823]","[882.3280705622496, 374.5829546995677, 116.40022168064093]","[866.0328642792352, 384.6922424823855, -158.0605972031239]","[535.8506177830063, 291.4775427153652, 53.16403263527616]","[557.3918837979712, 298.14627557407084, -114.22691709476823]"
5.828655004501343,"[-10.026620654437124, -0.2107279330602978, 143.68696116345927]","[10.026620654437124, 0.21072793306007043, -143.6869611634594]","[529.5351618492833, 279.93410306878764, 59.849617515862974]","[551.0446248650744, 289.47178322430796, -109.0908734897007]","[875.8538052366921, 362.8934101271593, 123.17326934355685]","[859.9479114012248, 372.76473933109185, -150.5098943407674]","[529.5351618492833, 279.93410306878764, 59.849617515862974]","[551.0446248650744, 289.47178322430796, -109.0908734897007]"
5.880040884017944,"[-6.697320488803598, 5.946639660804976, 140.80981845446615]","[6.697320488803598, -5.946639660805204, -140.80981845446615]","[533.4092014446734, 286.267753867313, 57.03230912856259]","[554.649354186053, 292.85075946652967, -110.37396763357555]","[877.3216413594331, 373.5294840687625, 115.19439164516518]","[863.4542049743965, 378.5499236288715, -153.67138548110842]","[533.4092014446734, 286.267753867313, 57.03230912856259]","[554.649354186053, 292.85075946652967, -110.37396763357555]"
5.933905839920044,"[-9.73111922601447, 0.7008549441550258, 143.72497176406296]","[9.73111922601447, -0.7008549441550258, -143.72497176406296]","[533.472846165319, 283.66356126576966, 58.52529336572604]","[554.8891760838352, 293.4029972686486, -111.46963945566438]","[878.0654908760495, 371.73406262359174, 116.07744438169027]","[865.3789359164545, 374.04130561842305, -151.50174513969267]","[533.472846165319, 283.66356126576966, 58.52529336572604]","[554.8891760838352, 293.4029972686486, -111.46963945566438]"
5.983686923980713,"[-7.454089621790104, 5.018528115107074, 141.32292721589852]","[7.454089621790217, -5.018528115107301, -141.32292721589857]","[534.0559265792823, 286.96469748054415, 56.39709328094273]","[555.5752572778385, 300.3745284074374, -115.3610363758898]","[878.0418702845323, 373.41957208682254, 115.26647524851148]","[864.9694228930131, 376.90785815508946, -152.4562581864526]","[534.0559265792823, 286.96469748054415, 56.39709328094273]","[555.5752572778385, 300.3745284074374, -115.3610363758898]"
6.030810832977295,"[-8.908092626036137, 3.2676615883756313, 143.10174407360842]","[8.90809262603625, -3.2676615883756313, -143.10174407360847]","[537.2162331634082, 288.65141823606075, 56.00506865152988]","[558.9084523577146, 304.1429407597486, -117.9387502388318]","[883.4012897229976, 377.679980219124, 113.13637126039612]","[866.6507594391757, 386.58768895863614, -158.83544408020293]","[537.2162331634082, 288.65141823606075, 56.00506865152988]","[558.9084523577146, 304.1429407597486, -117.9387502388318]"
6.079042911529541,"[-6.831504829024766, 6.867140319301825, 140.16719037474058]","[6.831504829024766, -6.867140319302052, -140.16719037474047]","[535.248349773994, 286.56637116327136, 57.24315074889887]","[556.5738286402528, 293.7547276007268, -110.8791137622922]","[881.0008161007156, 374.92258457391097, 115.15856832596444]","[867.1010531410592, 377.0649790702204, -152.28041239813092]","[535.248349773994, 286.56637116327136, 57.24315074889887]","[556.5738286402528, 293.7547276007268, -110.8791137622922]"
6.126972913742065,"[-9.033184707494229, 3.3487055126129235, 140.74544435891767]","[9.033184707494229, -3.3487055126129235, -140.74544435891772]","[532.0372825124898, 283.87428729383885, 57.12817253787102]","[553.1908120497831, 289.65488739552677, -109.0853848164574]","[878.7010547819292, 365.5575032432822, 121.48167398203543]","[862.5574975940434, 372.9036332996769, -150.6075434756396]","[532.0372825124898, 283.87428729383885, 57.12817253787102]","[553.1908120497831, 289.65488739552677, -109.0853848164574]"
6.174595832824707,"[-8.18050493837245, 5.254710004460094, 140.19891410819866]","[8.180504938372337, -5.254710004460094, -140.19891410819866]","[534.8022530223251, 286.77724873861416, 56.385808729244786]","[556.060236659907, 294.21681666273366, -111.11501923970303]","[880.5374672902633, 372.23880306587466, 117.28762077064653]","[866.0633262128835, 376.6426425899755, -152.05207079404022]","[534.8022530223251, 286.77724873861416, 56.385808729244786]","[556.060236659907, 294.21681666273366, -111.11501923970303]"
6.221845865249634,"[-7.522395924381726, 6.174813271155472, 139.10053814026514]","[7.5223959243816125, -6.174813271155472, -139.1005381402651]","[532.9558261094587, 282.1209002601918, 59.886942491929176]","[554.3537913150419, 293.96548385623544, -110.40458334761672]","[879.4606246758897, 369.1093141720073, 119.67282864228275]","[864.0972182526086, 374.71876866107357, -150.2189836170632]","[532.9558261094587, 282.1209002601918, 59.886942491929176]","[554.3537913150419, 293.96548385623544, -110.40458334761672]"
6.277934789657593,"[-8.155093606995024, 5.107052149033507, 140.17631044821155]","[8.155093606995024, -5.107052149033507, -140.17631044821167]","[534.7172259839283, 285.1968247241822, 58.049325858920156]","[556.021669005343, 296.9355377473913, -112.31118976422175]","[883.8780302064824, 366.29774392587854, 123.73101969886989]","[865.0963978449294, 379.29912215175693, -153.36114588901023]","[534.7172259839283, 285.1968247241822, 58.049325858920156]","[556.021669005343, 296.9355377473913, -112.31118976422175]"
6.331254959106445,"[-7.996143551113164, 5.263598019615756, 139.51649397695155]","[7.996143551113164, -5.263598019615756, -139.51649397695166]","[531.6620731437059, 281.0869960912894, 60.07058953457408]","[552.6742319441577, 287.87450757061765, -106.9484597957441]","[876.9116617430547, 367.0991457036206, 120.14926256547346]","[864.4129014692885, 368.5549420299077, -146.90080060850602]","[531.6620731437059, 281.0869960912894, 60.07058953457408]","[552.6742319441577, 287.87450757061765, -106.9484597957441]"
