Time,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1.0618059635162354,"[-16.859836356662186, -7.438190083716563, 151.04800834579623]","[16.859836356662186, 7.438190083716336, -151.04800834579623]","[540.6944234834832, 269.0194615006177, 62.19338240281388]","[561.4877219714404, 288.44701565414323, -119.72783471799431]","[889.1562825468056, 373.84135685243893, 117.39073585374354]","[874.4999970233364, 385.7005596653553, -164.69103865116153]","[540.6944234834832, 269.0194615006177, 62.19338240281388]","[561.4877219714404, 288.44701565414323, -119.72783471799431]"
1.1300430297851562,"[-26.12606355909827, -22.272212395899942, 162.32430914933093]","[26.12606355909827, 22.272212395899942, -162.324309149331]","[552.5191434159295, 281.5331992558023, 54.491499278647666]","[574.3245574423064, 306.019570078898, -132.54819714449457]","[898.2065423948876, 400.59921395560684, 97.92802937241572]","[888.6127895838265, 408.03363004634775, -179.21486821413419]","[552.5191434159295, 281.5331992558023, 54.491499278647666]","[574.3245574423064, 306.019570078898, -132.54819714449457]"
1.1867320537567139,"[-32.97863095759976, -32.95156218983743, 168.31295136156814]","[32.978630957599876, 32.95156218983743, -168.31295136156814]","[551.1637661455655, 275.8457161623543, 57.26013162653146]","[573.0819137365438, 299.0848607432483, -130.59769616229846]","[898.9629307978693, 393.0221776080042, 103.91184573974476]","[889.3667845575767, 402.5811530216563, -176.56994471414055]","[551.1637661455655, 275.8457161623543, 57.26013162653146]","[573.0819137365438, 299.0848607432483, -130.59769616229846]"
1.2322039604187012,"[-29.212032456116162, -26.145261584779973, 164.88373095037866]","[29.21203245611605, 26.145261584779973, -164.8837309503786]","[551.0619297381636, 275.09301454472745, 56.558812040442376]","[572.80553318632, 296.1404744109178, -130.86834919415048]","[898.8849720279927, 393.0456543471531, 104.49855100891216]","[889.3377574176925, 402.32189043155813, -176.049757980759]","[551.0619297381636, 275.09301454472745, 56.558812040442376]","[572.80553318632, 296.1404744109178, -130.86834919415048]"
1.2806479930877686,"[-29.355651144737976, -25.906447694903136, 167.08242606842475]","[29.355651144737863, 25.906447694903136, -167.0824260684248]","[557.7970499695116, 285.207168605858, 49.490944445904006]","[579.3796946259371, 303.6897699063737, -138.05043445584346]","[903.9445659115455, 407.6145906262393, 94.87282837647263]","[896.5749691324938, 412.453421626162, -182.65507298667302]","[557.7970499695116, 285.207168605858, 49.490944445904006]","[579.3796946259371, 303.6897699063737, -138.05043445584346]"
1.3288910388946533,"[-34.38310169073918, -36.6094065258028, 173.72094159406242]","[34.38310169073918, 36.609406525803024, -173.72094159406237]","[557.2226670076604, 279.11496843467603, 49.91263186465392]","[578.6953295230686, 303.7322188673344, -141.16189102302604]","[903.7929219677831, 406.79995626644154, 92.53842332167017]","[895.7650766833206, 412.9849018933834, -184.82899730866114]","[557.2226670076604, 279.11496843467603, 49.91263186465392]","[578.6953295230686, 303.7322188673344, -141.16189102302604]"
1.3929648399353027,"[-25.04179733946478, -21.10022117488029, 164.13077923625383]","[25.04179733946478, 21.100221174880062, -164.1307792362539]","[554.7654713687514, 267.97715946697735, 58.59013028051572]","[575.7376461449463, 292.28814678569984, -131.68612077155547]","[899.8719833199608, 402.3321821724842, 97.18515616859338]","[889.9146419567428, 409.21218006356537, -177.89215371203136]","[554.7654713687514, 267.97715946697735, 58.59013028051572]","[575.7376461449463, 292.28814678569984, -131.68612077155547]"
1.440187931060791,"[-28.734617082201794, -27.407933094408236, 168.53646756230614]","[28.734617082201794, 27.407933094408236, -168.5364675623062]","[558.4275146167762, 269.96420888737487, 54.911523748963646]","[579.1939579570198, 292.1682202152234, -134.1664128601043]","[902.7170466683655, 409.55566012387817, 90.01624569354237]","[892.2422539836622, 417.4165585597307, -183.96169275823877]","[558.4275146167762, 269.96420888737487, 54.911523748963646]","[579.1939579570198, 292.1682202152234, -134.1664128601043]"
1.483293056488037,"[-30.242001595666466, -30.75628396824618, 169.8144471862729]","[30.242001595666466, 30.75628396824618, -169.8144471862729]","[556.9500328116013, 263.08024062233403, 55.95369915967149]","[577.5616323903246, 285.24263403795555, -131.2037537347017]","[904.2250844324246, 398.32855309049864, 97.91122661343331]","[891.0361413608023, 413.3628526627566, -179.83071159904]","[556.9500328116013, 263.08024062233403, 55.95369915967149]","[577.5616323903246, 285.24263403795555, -131.2037537347017]"
1.5325329303741455,"[-36.001371805766325, -41.277854327549676, 177.32536018811254]","[36.001371805766325, 41.277854327549676, -177.32536018811248]","[562.5400918579506, 269.82204869433747, 48.949327579637384]","[582.7392770265146, 290.87809751062605, -137.7057091189003]","[909.6478063329171, 407.4089533868515, 90.75461806977967]","[897.6749360354804, 418.10991603028174, -183.78732425777565]","[562.5400918579506, 269.82204869433747, 48.949327579637384]","[582.7392770265146, 290.87809751062605, -137.7057091189003]"
1.5813088417053223,"[-36.48269361024791, -42.78356693521596, 179.02035804653258]","[36.48269361024802, 42.78356693521573, -179.02035804653264]","[562.769627260745, 263.4498518978236, 54.33833789454411]","[583.8306656654621, 288.35928894387416, -138.16313899542854]","[908.7293672380187, 414.0476475815067, 84.5759965268112]","[898.0807915837478, 421.0478965429296, -184.5852056580561]","[562.769627260745, 263.4498518978236, 54.33833789454411]","[583.8306656654621, 288.35928894387416, -138.16313899542854]"
1.630007028579712,"[-29.851877044955586, -30.93687290960156, 172.9509183388002]","[29.851877044955586, 30.93687290960156, -172.95091833880025]","[560.10034177154, 261.47342118727784, 56.453873067848235]","[581.1486669729828, 275.3532517255103, -129.55981142716257]","[905.9848802810188, 407.56997720556967, 91.30551293870985]","[894.2993212824198, 414.68127366954366, -176.19122738076686]","[560.10034177154, 261.47342118727784, 56.453873067848235]","[581.1486669729828, 275.3532517255103, -129.55981142716257]"
1.6961898803710938,"[-28.547359797553327, -31.264472780374035, 174.0639702755592]","[28.547359797553327, 31.264472780373808, -174.0639702755591]","[561.6570846795776, 253.01742011902206, 57.07113486215212]","[581.9279440945435, 269.3448701625912, -128.12809084791576]","[903.5199621500726, 413.6484663312509, 84.89072331609555]","[891.2707424154357, 417.41559102329563, -177.54890061788086]","[561.6570846795776, 253.01742011902206, 57.07113486215212]","[581.9279440945435, 269.3448701625912, -128.12809084791576]"
1.7463300228118896,"[-14.587335530522637, -9.798638611290926, 159.98393679053902]","[14.587335530522637, 9.798638611290926, -159.98393679053896]","[548.3289695623135, 216.64839949113764, 81.19361298673266]","[568.1309791477286, 241.24374431835793, -111.75805138784]","[883.7483541566556, 394.8024137065124, 95.00128182345816]","[874.5815892679359, 395.7301793962357, -161.90643715873142]","[548.3289695623135, 216.64839949113764, 81.19361298673266]","[568.1309791477286, 241.24374431835793, -111.75805138784]"
1.7981140613555908,"[-16.512298447923285, -14.82152306781768, 164.51399163125268]","[16.5122984479234, 14.82152306781768, -164.5139916312528]","[551.1039528739203, 221.88021074848302, 75.19959715593507]","[570.4511544554231, 242.97020381441268, -115.96801053494778]","[887.1975953139895, 396.0669869977763, 94.42679599453731]","[874.4421802492049, 401.8754370885523, -166.29146041869257]","[551.1039528739203, 221.88021074848302, 75.19959715593507]","[570.4511544554231, 242.97020381441268, -115.96801053494778]"
1.8434100151062012,"[-22.915224888192256, -27.16472925477933, 172.31719350067522]","[22.91522488819237, 27.16472925477933, -172.31719350067516]","[556.6495407026653, 222.80696851292748, 69.61471190467614]","[574.484460009367, 245.58921923824346, -122.77573500404645]","[890.6708946319765, 397.92524823267365, 92.83589284932953]","[875.9670431743303, 411.1886710398426, -173.24507700889592]","[556.6495407026653, 222.80696851292748, 69.61471190467614]","[574.484460009367, 245.58921923824346, -122.77573500404645]"
1.8947410583496094,"[-11.139170527399415, -10.346818154468565, 160.40404164586562]","[11.139170527399415, 10.346818154468338, -160.40404164586568]","[548.0158738625748, 202.27257252253276, 81.22331151710637]","[563.1194714248985, 223.65150463632847, -109.70323268265446]","[871.8815472340417, 385.81240368475244, 99.08055442496152]","[858.9002372820692, 393.1619906276652, -157.01234229528478]","[548.0158738625748, 202.27257252253276, 81.22331151710637]","[563.1194714248985, 223.65150463632847, -109.70323268265446]"
1.9408209323883057,"[-2.01649581391996, 0.351135481931351, 152.82164227295868]","[2.01649581391996, -0.35113548193112365, -152.82164227295863]","[540.991297029007, 180.41647759851458, 93.37281563478814]","[554.3985158815507, 204.3924666167236, -101.2033766579716]","[860.9294210340138, 370.1850762809171, 110.17795774350452]","[848.4396517071007, 380.7473489723252, -148.3977088898519]","[540.991297029007, 180.41647759851458, 93.37281563478814]","[554.3985158815507, 204.3924666167236, -101.2033766579716]"
1.9863958358764648,"[0.5466075425234749, 3.5686436018240784, 151.15889274315487]","[-0.5466075425234749, -3.5686436018240784, -151.15889274315492]","[541.6017036795449, 176.52885254821433, 91.04787864585091]","[554.9533535663593, 198.8364776020593, -104.2350164805489]","[861.0648575402874, 366.1058568652046, 115.84928204450193]","[842.5491524290435, 381.76492277758064, -147.63246235732606]","[541.6017036795449, 176.52885254821433, 91.04787864585091]","[554.9533535663593, 198.8364776020593, -104.2350164805489]"
2.031790018081665,"[-0.47178873009522704, 0.8733804086698456, 153.42620140829956]","[0.47178873009522704, -0.8733804086698456, -153.42620140829956]","[539.3139011961126, 160.10813519023304, 97.28531566383867]","[552.6941460201084, 185.96338013447928, -103.97438514342184]","[853.05042315687, 365.6145072039574, 111.46714930892324]","[837.3550082892829, 379.0306173885982, -147.49774703660893]","[539.3139011961126, 160.10813519023304, 97.28531566383867]","[552.6941460201084, 185.96338013447928, -103.97438514342184]"
2.078131914138794,"[-1.6262042790597206, -2.282526461003272, 154.93015470720752]","[1.6262042790598343, 2.2825264610030445, -154.93015470720746]","[538.3949905054096, 162.0228918251919, 89.12830907724481]","[551.0116595927259, 182.43447522972212, -107.43417797113091]","[846.8075617411631, 363.5057156453315, 108.52178002055507]","[833.7824648071879, 373.3238719675086, -144.39020601064266]","[538.3949905054096, 162.0228918251919, 89.12830907724481]","[551.0116595927259, 182.43447522972212, -107.43417797113091]"
2.1340060234069824,"[1.6910835200239944, 1.1623196200166603, 156.23510191254422]","[-1.6910835200239944, -1.162319620016433, -156.23510191254422]","[541.7831178656986, 160.6436720231569, 87.74666840224586]","[552.316160029059, 181.25015524312062, -112.89300364884588]","[847.4045026229725, 369.5507494845888, 102.04032210167611]","[831.1832512795278, 380.6756239269023, -150.76235799211514]","[541.7831178656986, 160.6436720231569, 87.74666840224586]","[552.316160029059, 181.25015524312062, -112.89300364884588]"
2.191776990890503,"[2.691964312651521, 2.5682627256692285, 156.8968170950568]","[-2.6919643126514075, -2.568262725669456, -156.89681709505686]","[543.9941020538545, 154.4678773758544, 82.63199934514728]","[551.8415635739165, 171.8836747467543, -117.79567398064233]","[837.780529587947, 373.15982863995123, 94.15189739751042]","[828.8082353099545, 372.48114425673486, -146.96124943983557]","[543.9941020538545, 154.4678773758544, 82.63199934514728]","[551.8415635739165, 171.8836747467543, -117.79567398064233]"
2.2424869537353516,"[-1.8820660464282355, -4.439706701785553, 160.75795617412496]","[1.8820660464283492, 4.439706701785326, -160.7579561741249]","[544.431876701621, 146.18271749346184, 79.79216194676906]","[552.4702176644348, 171.15875529210837, -121.30961526421385]","[833.4963636800144, 367.22219553159573, 95.75705083921662]","[825.1289391838435, 374.05378893266516, -150.4074472169553]","[544.431876701621, 146.18271749346184, 79.79216194676906]","[552.4702176644348, 171.15875529210837, -121.30961526421385]"
2.28861403465271,"[-2.259379231149751, -4.971666544121945, 160.83645786096827]","[2.259379231149751, 4.971666544121945, -160.83645786096832]","[543.8435604615091, 140.36560229571978, 78.42808566913811]","[551.8762798601811, 159.89210444463765, -120.16229998699617]","[826.971683858109, 367.31263181734414, 90.60213664800904]","[822.2700294442387, 370.0893003679621, -150.41519661259747]","[543.8435604615091, 140.36560229571978, 78.42808566913811]","[551.8762798601811, 159.89210444463765, -120.16229998699617]"
2.337841033935547,"[-3.481312857097805, -7.158581383924684, 161.0894958442317]","[3.4813128570976914, 7.158581383924684, -161.08949584423175]","[542.7714201484298, 130.07459587095616, 78.3176971966343]","[551.3497609563084, 161.89288801197642, -127.11052173783571]","[824.0888475993263, 359.07259735667685, 92.32965488966386]","[819.3244201722518, 364.63491242734824, -150.0065329415478]","[542.7714201484298, 130.07459587095616, 78.3176971966343]","[551.3497609563084, 161.89288801197642, -127.11052173783571]"
2.386690855026245,"[0.09274726710998493, -0.8584048348143369, 159.11610896552577]","[-0.09274726710998493, 0.8584048348145643, -159.11610896552588]","[544.5889045809932, 131.49615121207364, 71.38165748781819]","[552.8472664806295, 166.31515685306113, -134.8056857608301]","[825.6551663647176, 364.33944561757346, 84.12262410450796]","[818.3054871641361, 368.19732945055046, -157.18054518893837]","[544.5889045809932, 131.49615121207364, 71.38165748781819]","[552.8472664806295, 166.31515685306113, -134.8056857608301]"
2.4420008659362793,"[-5.778211936477305, -10.848255514951461, 167.0992487215583]","[5.778211936477419, 10.848255514951234, -167.09924872155818]","[544.1179687143754, 123.2021523996907, 73.98851238113821]","[552.1756974125472, 159.11373585992226, -136.71173334977124]","[827.053106404619, 361.37133953047294, 79.78527847729924]","[813.9740657558527, 368.5870865027979, -163.91857855571783]","[544.1179687143754, 123.2021523996907, 73.98851238113821]","[552.1756974125472, 159.11373585992226, -136.71173334977124]"
2.491335868835449,"[-5.645752581946795, -10.980802716077505, 170.70826261291938]","[5.645752581946908, 10.980802716077278, -170.70826261291933]","[541.2588050625957, 118.81804973663657, 69.61458898456272]","[547.342088191285, 142.84350698326443, -137.39516286854706]","[813.0781410861758, 358.45947469512237, 69.2966460382479]","[797.3521145266322, 358.67439030834566, -167.7702858992522]","[541.2588050625957, 118.81804973663657, 69.61458898456272]","[547.342088191285, 142.84350698326443, -137.39516286854706]"
2.5404269695281982,"[-4.312437650647212, -7.867496487259359, 170.19444730986027]","[4.312437650647325, 7.867496487259359, -170.19444730986032]","[539.6934055958965, 113.68553404478814, 66.33795821417834]","[545.1798912873326, 134.58689311111857, -138.0416481905042]","[805.1790735782058, 356.99011289307634, 62.26328876423884]","[791.5979123197721, 361.0047262023836, -176.19788290344366]","[539.6934055958965, 113.68553404478814, 66.33795821417834]","[545.1798912873326, 134.58689311111857, -138.0416481905042]"
2.596284866333008,"[-4.482107054541302, -9.73656336822387, 172.42625561382954]","[4.482107054541302, 9.736563368223642, -172.4262556138296]","[542.0593313344808, 116.89314113339094, 56.65408411496708]","[546.8932406356298, 140.4592805199975, -147.44332912548356]","[798.0445348608821, 352.56868564114825, 57.71890537277568]","[791.0061014153118, 364.4573787140704, -183.55246511374474]","[542.0593313344808, 116.89314113339094, 56.65408411496708]","[546.8932406356298, 140.4592805199975, -147.44332912548356]"
2.6440999507904053,"[-6.339385043946095, -15.404886847194803, 179.4561733818822]","[6.339385043945981, 15.404886847194575, -179.4561733818822]","[539.3944427463357, 110.08899971911683, 55.24469899965209]","[542.8136711015676, 131.38644367799304, -152.64575612046013]","[791.6523225046049, 353.0297770545317, 44.051635258554825]","[784.5351706111317, 358.1958105385578, -187.93002610964834]","[539.3944427463357, 110.08899971911683, 55.24469899965209]","[542.8136711015676, 131.38644367799304, -152.64575612046013]"
2.692572832107544,"[-5.304649856223705, -13.732181188366667, 177.56081953260457]","[5.3046498562238185, 13.732181188366894, -177.5608195326045]","[534.015817662557, 99.02484981496343, 59.11154392510173]","[536.3947153299945, 125.8304813865143, -151.53170909576738]","[783.6224728880459, 343.4745970200547, 44.54894809651341]","[769.7586288999389, 347.1628288127431, -186.338118877647]","[534.015817662557, 99.02484981496343, 59.11154392510173]","[536.3947153299945, 125.8304813865143, -151.53170909576738]"
2.7399399280548096,"[-2.7366713102360336, -8.907616715807308, 175.0717529866215]","[2.7366713102360336, 8.907616715807535, -175.0717529866214]","[533.8774941278467, 99.22625914924322, 58.52136441737025]","[533.5435685969496, 112.02804982620455, -144.55280709787098]","[786.8047481546863, 337.0463663145405, 52.930861694056716]","[768.7175523291287, 341.4681800210225, -183.20494856817527]","[533.8774941278467, 99.22625914924322, 58.52136441737025]","[533.5435685969496, 112.02804982620455, -144.55280709787098]"
2.7876060009002686,"[-3.0474663770254438, -8.755503097807377, 175.84979826318113]","[3.0474663770254438, 8.755503097807377, -175.84979826318119]","[535.0008367685922, 104.74143728334661, 52.53243568264622]","[532.5575700451565, 110.83057498855237, -145.45664388301935]","[782.5347714239986, 354.5941490269247, 39.341020873164325]","[765.5298335328421, 344.11612971744705, -183.53649015578873]","[535.0008367685922, 104.74143728334661, 52.53243568264622]","[532.5575700451565, 110.83057498855237, -145.45664388301935]"
2.83394193649292,"[-5.718194320475732, -13.37397998632332, 177.61227257023427]","[5.718194320475845, 13.37397998632332, -177.61227257023427]","[532.4677147837475, 97.22921448053069, 54.9127985007849]","[529.3794264200574, 101.76231837460375, -140.58689931133028]","[780.621145127571, 340.6681785776766, 49.469178505354535]","[762.8810533182375, 344.4751647698396, -181.7896029136307]","[532.4677147837475, 97.22921448053069, 54.9127985007849]","[529.3794264200574, 101.76231837460375, -140.58689931133028]"
2.8844640254974365,"[3.918011616927174, 4.9162722699264805, 165.32340662993056]","[-3.918011616927174, -4.916272269926367, -165.32340662993045]","[524.4698239158221, 81.62096149857541, 64.41854544465434]","[522.0986646451368, 87.38185756820724, -132.03378068026933]","[775.0303524109379, 325.90537337085925, 62.07083219664514]","[758.294448812049, 324.77457399324373, -166.63811147049512]","[524.4698239158221, 81.62096149857541, 64.41854544465434]","[522.0986646451368, 87.38185756820724, -132.03378068026933]"
2.9351489543914795,"[-7.8376056250156125, -17.35402260648584, 181.11826456185997]","[7.837605625015726, 17.354022606485728, -181.11826456185997]","[535.1800994912307, 100.7512275607578, 51.490230336957666]","[533.0514189841289, 108.30495478869648, -146.0239751891732]","[784.3856230890991, 349.9357344512713, 43.548359178248006]","[769.8829904295844, 345.610217177569, -178.57251282006814]","[535.1800994912307, 100.7512275607578, 51.490230336957666]","[533.0514189841289, 108.30495478869648, -146.0239751891732]"
2.9844019412994385,"[-4.761154547990486, -12.139796565503048, 177.36449953040665]","[4.7611545479903725, 12.139796565503275, -177.36449953040665]","[534.7855504289557, 100.27425980988107, 53.97905422575275]","[532.829488539266, 111.63454687725277, -145.2218605750278]","[783.8543663927593, 346.4044299056811, 49.030704243369996]","[768.9075818271693, 347.17279562594115, -174.53248806026312]","[534.7855504289557, 100.27425980988107, 53.97905422575275]","[532.829488539266, 111.63454687725277, -145.2218605750278]"
3.033928871154785,"[-13.04159269435604, -27.8213888896953, 187.45861766210703]","[13.041592694355927, 27.821388889695072, -187.45861766210714]","[539.030411514642, 108.60084595854744, 47.36310995213478]","[536.767677136167, 118.26307627114511, -150.96158797926]","[790.0666357285702, 350.114168666468, 46.647512682289744]","[771.0921039332443, 358.04619571571084, -180.7028215924878]","[539.030411514642, 108.60084595854744, 47.36310995213478]","[536.767677136167, 118.26307627114511, -150.96158797926]"
3.0829520225524902,"[-2.846408213446807, -8.995512287016027, 175.68618033781854]","[2.8464082134466935, 8.995512287016254, -175.68618033781848]","[534.3669839561002, 98.7618197028936, 56.38270876854472]","[531.5788438092427, 107.14375197140441, -141.8784927561694]","[783.3138009829809, 350.3806015426576, 46.737282645315986]","[766.816787970155, 346.8485702305886, -169.8001053917414]","[534.3669839561002, 98.7618197028936, 56.38270876854472]","[531.5788438092427, 107.14375197140441, -141.8784927561694]"
3.1420090198516846,"[-3.8010373615835533, -10.505727827996225, 175.10414509250666]","[3.8010373615835533, 10.505727827996338, -175.10414509250677]","[529.4424777811421, 88.37725073833701, 62.50329949860429]","[526.6800615296752, 98.50020459249629, -136.89984382236975]","[779.605733974415, 339.4308161539751, 54.02861387273106]","[762.1633229696412, 337.8965528563665, -163.18382087890518]","[529.4424777811421, 88.37725073833701, 62.50329949860429]","[526.6800615296752, 98.50020459249629, -136.89984382236975]"
3.1876778602600098,"[-9.203744140488197, -17.7254386052507, 181.79481793536763]","[9.203744140488197, 17.7254386052507, -181.7948179353677]","[538.0470980126659, 106.53870738236208, 50.8615833628935]","[535.2726143733464, 115.26545554718166, -146.91999904776077]","[785.7963286447576, 361.1130009536208, 38.356382047370516]","[769.4173850288282, 358.4591312793558, -174.56915907584226]","[538.0470980126659, 106.53870738236208, 50.8615833628935]","[535.2726143733464, 115.26545554718166, -146.91999904776077]"
3.231926918029785,"[-10.077810477494495, -19.41505060334657, 182.08376254384302]","[10.077810477494609, 19.415050603346685, -182.0837625438429]","[536.0371065411581, 103.50437195022505, 52.78388887920448]","[532.546081248932, 110.59304164359446, -144.1277953687419]","[785.3903881603947, 353.5249088676119, 44.705161172199496]","[767.776494870209, 353.8930675337309, -171.41267313473065]","[536.0371065411581, 103.50437195022505, 52.78388887920448]","[532.546081248932, 110.59304164359446, -144.1277953687419]"
3.280104875564575,"[-6.974437776575883, -14.287214106906504, 178.51439061206304]","[6.974437776575883, 14.287214106906504, -178.51439061206293]","[535.1963008146724, 99.10560687088298, 57.03366228675486]","[531.3328177308656, 111.04106616923934, -143.0643014804785]","[783.7173238072327, 357.1058525176861, 42.340822331467734]","[767.0789403443214, 353.47072260967855, -170.1091364965581]","[535.1963008146724, 99.10560687088298, 57.03366228675486]","[531.3328177308656, 111.04106616923934, -143.0643014804785]"
3.3265268802642822,"[-2.9931431407009086, -7.688887177039533, 171.58577663152255]","[2.9931431407009086, 7.688887177039533, -171.5857766315225]","[530.9065817953457, 99.04203636465206, 58.95462976818976]","[526.1915696736638, 102.65892376874467, -135.30833780035567]","[780.4518689480494, 346.04053140565725, 53.296545029122285]","[762.5060632358443, 345.37729549980213, -161.89783839620924]","[530.9065817953457, 99.04203636465206, 58.95462976818976]","[526.1915696736638, 102.65892376874467, -135.30833780035567]"
3.376579999923706,"[-8.170181006367784, -17.518509153892182, 176.0412371791125]","[8.17018100636767, 17.518509153891955, -176.0412371791125]","[530.6746532039901, 93.25398881368119, 62.30319740514301]","[525.8738970720426, 103.14695718832763, -135.73904975108144]","[783.3565788092583, 337.1404340937486, 61.9042596288906]","[762.0572506132116, 346.70385703323336, -162.52683200292176]","[530.6746532039901, 93.25398881368119, 62.30319740514301]","[525.8738970720426, 103.14695718832763, -135.73904975108144]"
3.4248290061950684,"[-0.05536428341076771, -2.4951894646401342, 167.78556100896117]","[0.05536428341076771, 2.4951894646403616, -167.78556100896122]","[530.7574354449227, 99.26071781579208, 60.630135754089224]","[525.9349010159456, 103.11671426745033, -133.50720573698527]","[784.1381795452116, 337.44555201233925, 64.195477993086]","[761.1420007209797, 352.5581662110567, -164.32492308536922]","[530.7574354449227, 99.26071781579208, 60.630135754089224]","[525.9349010159456, 103.11671426745033, -133.50720573698527]"
