Time,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
4.087893009185791,"[-15.111016144233304, -21.16834576336464, 189.03966048312463]","[15.111016144233304, 21.168345763364414, -189.03966048312475]","[548.7573024418688, 103.52078764831288, 58.96974473472801]","[552.2770569550032, 129.0998404473869, -151.69684709067604]","[814.3105921532054, 348.7279425343073, 56.4559412598594]","[794.8864568110603, 351.43959022794945, -178.23768559877942]","[548.7573024418688, 103.52078764831288, 58.96974473472801]","[552.2770569550032, 129.0998404473869, -151.69684709067604]"
4.139130115509033,"[-17.36445334095606, -26.57093963238958, 191.4984698952336]","[17.364453340956175, 26.570939632389468, -191.4984698952337]","[547.8802950126833, 103.69907409967561, 57.06550523145006]","[550.5493678108849, 122.4558545214727, -151.35131776281963]","[813.4824901772882, 346.2405991566054, 53.67493403083347]","[793.6689584909905, 351.2609569579155, -180.72164441035858]","[547.8802950126833, 103.69907409967561, 57.06550523145006]","[550.5493678108849, 122.4558545214727, -151.35131776281963]"
4.205604076385498,"[-16.723963807204086, -24.933348634680215, 193.8331109015072]","[16.723963807204086, 24.933348634679987, -193.8331109015072]","[558.3302738732904, 118.06867956716678, 49.1322550425715]","[561.2670465243455, 148.30574230086097, -167.86523948995114]","[825.2722838566483, 360.5460294172551, 43.689389590620976]","[804.7543896172314, 367.19088126286977, -192.3088441074139]","[558.3302738732904, 118.06867956716678, 49.1322550425715]","[561.2670465243455, 148.30574230086097, -167.86523948995114]"
4.254569053649902,"[-17.169867751323864, -25.98058337357361, 192.77572580028152]","[17.169867751323864, 25.98058337357338, -192.7757258002814]","[555.4638338603236, 113.04769746551608, 51.31287613346319]","[557.9245480872225, 143.3955090277634, -165.31342933738142]","[821.4311705245527, 359.26844021302634, 42.152990896289]","[800.3760104534708, 362.69064335826977, -189.05389260583382]","[555.4638338603236, 113.04769746551608, 51.31287613346319]","[557.9245480872225, 143.3955090277634, -165.31342933738142]"
4.303769111633301,"[-12.08719449743353, -17.461282552652165, 183.84573690393393]","[12.08719449743353, 17.46128255265228, -183.84573690393404]","[542.7664234972474, 92.66153390099907, 64.89015556948937]","[544.0539433661376, 118.06554344475148, -149.88789433652624]","[810.3327018535467, 337.5665064520756, 55.08129272371025]","[785.0643076789902, 341.4525104111624, -174.67895054042629]","[542.7664234972474, 92.66153390099907, 64.89015556948937]","[544.0539433661376, 118.06554344475148, -149.88789433652624]"
4.354974031448364,"[-16.06434388109949, -25.374399630215066, 189.6408773655337]","[16.06434388109949, 25.374399630214953, -189.6408773655338]","[546.9704912821077, 105.43648037694379, 56.1731009771097]","[547.0019515259605, 122.4253625755299, -153.6282152452403]","[815.3702758174369, 344.91291407050596, 47.09094584030595]","[788.731133842583, 346.70496842622424, -178.63730059392975]","[546.9704912821077, 105.43648037694379, 56.1731009771097]","[547.0019515259605, 122.4253625755299, -153.6282152452403]"
4.403975009918213,"[-13.83920972445776, -21.910286075180693, 185.33738392878945]","[13.839209724457874, 21.910286075180807, -185.3373839287894]","[540.072632456861, 97.96775587285651, 61.20163848271977]","[538.996690199923, 108.86806650361154, -144.95895956997066]","[807.5993758897263, 337.4694360966263, 49.92239559134225]","[780.022981840883, 339.28562130658383, -173.41904811540564]","[540.072632456861, 97.96775587285651, 61.20163848271977]","[538.996690199923, 108.86806650361154, -144.95895956997066]"
4.454335927963257,"[-8.364155186174685, -12.50546638098831, 181.4339701429849]","[8.364155186174571, 12.505466380988537, -181.4339701429849]","[545.623126839085, 107.56998820478543, 57.77363154749014]","[544.3728183099602, 120.85781773745543, -149.94892402068393]","[817.0675581413811, 343.6355033862229, 48.35700629444125]","[786.8018187529337, 347.72658056006094, -176.7216760956017]","[545.623126839085, 107.56998820478543, 57.77363154749014]","[544.3728183099602, 120.85781773745543, -149.94892402068393]"
4.504338026046753,"[-2.8731222311345164, -3.4100754338926436, 174.91889332576795]","[2.8731222311345164, 3.4100754338926436, -174.91889332576784]","[542.0119838622714, 99.09198995723614, 64.79598475819739]","[540.6547449311499, 112.67376288129662, -143.39539077011426]","[812.920707523908, 340.73192497619357, 51.531296959654696]","[783.5390896526749, 340.6626290619139, -169.7109194093066]","[542.0119838622714, 99.09198995723614, 64.79598475819739]","[540.6547449311499, 112.67376288129662, -143.39539077011426]"
4.557888031005859,"[-6.85540116201571, -10.308455009726458, 178.39807680938884]","[6.85540116201571, 10.308455009726686, -178.3980768093889]","[539.7491676610514, 91.21127818280092, 68.74738327450541]","[538.7841828431683, 112.05094947684358, -144.28765931412426]","[812.1689032685177, 332.4933407052, 56.55658506639918]","[780.9675271434555, 339.8254967392397, -171.32827936476997]","[539.7491676610514, 91.21127818280092, 68.74738327450541]","[538.7841828431683, 112.05094947684358, -144.28765931412426]"
4.607217073440552,"[-9.78692329579917, -15.450133557780873, 181.21622429495164]","[9.78692329579917, 15.450133557780873, -181.2162242949516]","[541.153018627477, 95.32641413927206, 65.63626114125293]","[539.8297028053507, 109.8924677814548, -143.9455757735334]","[813.7184629752156, 333.5126949047118, 55.95040025701019]","[782.65900148115, 341.10306606400707, -173.2032787180575]","[541.153018627477, 95.32641413927206, 65.63626114125293]","[539.8297028053507, 109.8924677814548, -143.9455757735334]"
4.661916017532349,"[-9.189910038829908, -13.841591055884237, 179.49648489657602]","[9.189910038829908, 13.841591055884237, -179.49648489657613]","[542.1435502842977, 96.1668409591199, 66.55266429812593]","[541.6512971935349, 117.48466358393262, -145.9201437471478]","[812.3291345705802, 339.7519784654588, 52.494309342933434]","[784.5286549828236, 341.4574969764217, -171.43562385840016]","[542.1435502842977, 96.1668409591199, 66.55266429812593]","[541.6512971935349, 117.48466358393262, -145.9201437471478]"
4.7124269008636475,"[-10.40029411725186, -15.468551326307761, 180.40546448994496]","[10.400294117251747, 15.468551326307988, -180.40546448994496]","[541.9147223443392, 96.22725456307967, 66.46742093578587]","[541.9744671325128, 114.70986709026897, -144.60733700694198]","[812.5983323239952, 340.0322915419333, 52.63013514231807]","[785.3582434709936, 340.4182904940254, -171.27682598778205]","[541.9147223443392, 96.22725456307967, 66.46742093578587]","[541.9744671325128, 114.70986709026897, -144.60733700694198]"
4.764127016067505,"[-5.29401138875869, -6.366318675826051, 176.07129777785667]","[5.29401138875869, 6.3663186758258234, -176.07129777785656]","[543.0912911493745, 97.06341849718024, 67.94161912580034]","[544.1712592144163, 119.57153679260625, -146.0350246474472]","[814.9175522478305, 343.4923394921499, 52.54533564208123]","[788.2872600539594, 345.4336500421082, -172.49747018977405]","[543.0912911493745, 97.06341849718024, 67.94161912580034]","[544.1712592144163, 119.57153679260625, -146.0350246474472]"
4.814291000366211,"[-10.025728428581601, -14.325423453227586, 180.7387077876324]","[10.025728428581601, 14.325423453227586, -180.73870778763228]","[543.4085798461922, 96.52110189779478, 67.23522420245479]","[544.7427008792625, 121.8724992652559, -148.32643247154624]","[814.8212695970236, 345.24241710654485, 50.06454577168108]","[788.8993120181126, 345.2231141890346, -172.8694855302886]","[543.4085798461922, 96.52110189779478, 67.23522420245479]","[544.7427008792625, 121.8724992652559, -148.32643247154624]"
4.862214088439941,"[-11.55539574524937, -16.87302653689585, 181.7011573109054]","[11.555395745249484, 16.873026536895622, -181.70115731090544]","[542.9193792215813, 97.6728706940205, 66.49970513109986]","[544.0849245278065, 118.17020421321354, -145.91008555910116]","[815.2940398211337, 339.9798548090573, 54.6060720036852]","[789.1012265579294, 345.063827668945, -172.07556728034484]","[542.9193792215813, 97.6728706940205, 66.49970513109986]","[544.0849245278065, 118.17020421321354, -145.91008555910116]"
