Time,Left Shoulder,Right Shoulder,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
1.0356760025024414,"[299.4056186781337, 513.7074736120536, -216.85954965108527]","[-299.4056186781337, -513.7074736120536, 216.85954965108527]","[208.49103342224367, -212.67118126679145, 405.3975854816476]","[224.01451219260525, -218.06743167901277, 249.71243206981188]","[567.7122857648712, -161.38818215631125, 493.83174315508353]","[548.4084846183164, -147.2179637228761, 212.55833490975266]","[208.49103342224367, -212.67118126679145, 405.3975854816476]","[224.01451219260525, -218.06743167901277, 249.71243206981188]"
1.0840611457824707,"[299.08377783261926, 513.2463014929823, -216.66206645980805]","[-299.08377783261926, -513.2463014929823, 216.66206645980805]","[207.95895587668315, -215.49651506296846, 407.54191955398]","[223.07067780930223, -223.72003327099924, 252.92774242016037]","[567.8432418626485, -161.08409033407986, 493.33717331976646]","[546.9417148283937, -143.72054980230712, 209.5457088553253]","[207.95895587668315, -215.49651506296846, 407.54191955398]","[223.07067780930223, -223.72003327099924, 252.92774242016037]"
1.132559061050415,"[-14.465612801051861, -2.9683403530832493, 151.36233741718058]","[14.465612801051748, 2.9683403530832493, -151.36233741718053]","[525.9432715969696, 307.9625888947228, 35.477101824969395]","[541.117205115558, 301.2465095424319, -120.27819142694312]","[885.0610223607287, 361.92539042050976, 122.35365942842247]","[864.4679310367867, 378.7660969575594, -161.9311503396002]","[525.9432715969696, 307.9625888947228, 35.477101824969395]","[541.117205115558, 301.2465095424319, -120.27819142694312]"
1.2043051719665527,"[-13.751630834394405, -2.566366228673587, 149.5679446153623]","[13.751630834394518, 2.566366228673587, -149.5679446153622]","[522.0374034606415, 303.79565300426896, 38.0960341145377]","[536.7969806985703, 294.4075748730778, -114.85196907905993]","[880.3988543880503, 356.2386125902499, 126.8871215499073]","[860.0744665219108, 373.5772835689198, -157.66661944125838]","[522.0374034606415, 303.79565300426896, 38.0960341145377]","[536.7969806985703, 294.4075748730778, -114.85196907905993]"
1.2677431106567383,"[300.67133272654144, 515.8470932029103, -217.04181767838443]","[-300.67133272654144, -515.8470932029103, 217.04181767838443]","[209.7687872889652, -213.8669073457603, 405.5380734177595]","[225.50052467568932, -216.8458095297135, 247.86371944822005]","[568.3575687678353, -156.62755252578802, 490.3650027890534]","[548.7574326854087, -140.09917827317463, 204.74545206739268]","[209.7687872889652, -213.8669073457603, 405.5380734177595]","[225.50052467568932, -216.8458095297135, 247.86371944822005]"
1.3188362121582031,"[298.5171219765039, 511.75749658377816, -216.41062923060983]","[-298.5171219765039, -511.75749658377816, 216.41062923060983]","[208.26845144220164, -212.376566298324, 403.0606328857365]","[222.80683077388963, -226.11829913307548, 253.39328177583084]","[564.0940150637582, -153.57557598374757, 486.1622637651741]","[547.8216343925255, -145.52649638303495, 206.86269886462375]","[208.26845144220164, -212.376566298324, 403.0606328857365]","[222.80683077388963, -226.11829913307548, 253.39328177583084]"
1.3698031902313232,"[300.1377853159367, 514.730092148468, -217.11448944000753]","[-300.1377853159367, -514.730092148468, 217.11448944000753]","[209.79874744574238, -211.15239000844917, 401.59127990476804]","[224.7884431996209, -220.2606912733777, 249.72336836181339]","[565.8916881148544, -152.69651092466154, 486.37231732323494]","[548.0872990614121, -139.0606334343521, 202.1978922704951]","[209.79874744574238, -211.15239000844917, 401.59127990476804]","[224.7884431996209, -220.2606912733777, 249.72336836181339]"
1.4187250137329102,"[299.87087001719055, 514.277500851062, -216.90075419640152]","[-299.87087001719055, -514.277500851062, 216.90075419640152]","[209.35893504856685, -212.46593408412264, 402.3160415270878]","[223.98617620631086, -221.5656552426609, 250.46433892404383]","[567.7115569233534, -157.64304882555973, 490.92127210013973]","[549.8522628671601, -145.25485003597987, 204.38981927083893]","[209.35893504856685, -212.46593408412264, 402.3160415270878]","[223.98617620631086, -221.5656552426609, 250.46433892404383]"
1.479769229888916,"[298.5289749169727, 512.0703088425919, -215.6771264027063]","[-298.5289749169727, -512.0703088425919, 215.6771264027063]","[207.5286073484117, -212.67381293990718, 401.1138081370897]","[222.28317995719723, -220.61039351245722, 249.18171741780955]","[568.7477922135132, -163.90452847302458, 495.49076656977275]","[547.1887392989057, -144.36546750627895, 202.97747315331586]","[207.5286073484117, -212.67381293990718, 401.1138081370897]","[222.28317995719723, -220.61039351245722, 249.18171741780955]"
1.5310280323028564,"[-6.882633977590217, 7.207775615793821, 141.37272472174334]","[6.882633977590103, -7.207775615793821, -141.37272472174323]","[515.7929307426259, 293.15156021713744, 44.40366194916737]","[530.6723259744241, 287.2861495749481, -109.35591643643335]","[876.089015719462, 350.740142552757, 131.42250208377027]","[857.1615011712366, 362.3152581527878, -155.69209183079874]","[515.7929307426259, 293.15156021713744, 44.40366194916737]","[530.6723259744241, 287.2861495749481, -109.35591643643335]"
1.5818312168121338,"[-8.097201759124914, 3.037007257741834, 142.7812818985468]","[8.097201759124914, -3.037007257741834, -142.7812818985467]","[515.6342786108406, 295.3784211181454, 43.21489518021849]","[529.827464089787, 285.1441091508283, -106.76930559109331]","[875.2269186946442, 351.0472167406616, 131.480693578456]","[858.1212457233743, 359.4682198998386, -152.33263613998486]","[515.6342786108406, 295.3784211181454, 43.21489518021849]","[529.827464089787, 285.1441091508283, -106.76930559109331]"
1.63344407081604,"[-5.63479915912842, 6.019681675473635, 140.68941021267642]","[5.634799159128534, -6.019681675473521, -140.68941021267642]","[514.0944841843009, 291.808439796176, 45.75054328848137]","[528.5663234305009, 287.24831334264854, -108.21266517660922]","[874.481792832302, 346.37840411617935, 136.01545167942504]","[856.42812771067, 358.25141993514376, -151.48924896683513]","[514.0944841843009, 291.808439796176, 45.75054328848137]","[528.5663234305009, 287.24831334264854, -108.21266517660922]"
1.682319164276123,"[-4.117221453901266, 8.217792562433601, 138.55784800872243]","[4.117221453901266, -8.217792562433715, -138.5578480087225]","[515.544770380489, 296.1532695595871, 43.45085215819154]","[530.2289446021374, 284.25616573901254, -105.27479316597004]","[875.7530183971253, 343.93955597420575, 140.24746217765448]","[854.4549637253307, 366.4543513331291, -155.1954120266065]","[515.544770380489, 296.1532695595871, 43.45085215819154]","[530.2289446021374, 284.25616573901254, -105.27479316597004]"
1.7342400550842285,"[-4.235657790912796, 7.636918285904699, 138.40088493885162]","[4.235657790912683, -7.636918285904812, -138.40088493885156]","[514.5791783824311, 293.19441175986196, 45.16260739200197]","[529.8579226438113, 287.02800500903334, -107.56011712217554]","[872.7786779737478, 347.6738246403204, 135.25645230475232]","[853.8698969476051, 364.97014663324444, -154.82778644759003]","[514.5791783824311, 293.19441175986196, 45.16260739200197]","[529.8579226438113, 287.02800500903334, -107.56011712217554]"
1.785520076751709,"[-6.039393395876004, 4.636866372010786, 140.34282693392515]","[6.039393395876004, -4.6368663720109, -140.3428269339252]","[516.3487514269184, 297.5219498570443, 41.76064306799026]","[531.6677036689721, 287.2688640287672, -108.13446397459353]","[873.7671480599313, 350.27981398563463, 132.98421932196493]","[856.1912023349954, 366.21812265311314, -155.642192349688]","[516.3487514269184, 297.5219498570443, 41.76064306799026]","[531.6677036689721, 287.2688640287672, -108.13446397459353]"
1.8406720161437988,"[-3.452419365980745, 8.743114621744212, 137.41199186410745]","[3.452419365980745, -8.743114621744212, -137.41199186410745]","[514.4323111633801, 293.43577995885926, 44.729452410834824]","[530.099015367267, 285.6265723308012, -106.96173730824438]","[870.8679690148393, 348.3145412723659, 133.5460905987129]","[854.895388356755, 361.31968464273837, -152.07022917171759]","[514.4323111633801, 293.43577995885926, 44.729452410834824]","[530.099015367267, 285.6265723308012, -106.96173730824438]"
1.9004161357879639,"[-4.509815659726655, 7.028283301682336, 138.44752402979736]","[4.5098156597265415, -7.02828330168245, -138.44752402979725]","[515.59727208141, 295.02030730125284, 43.447475769234984]","[531.1010756640309, 284.65407847071594, -106.66161912232894]","[875.2132588126028, 341.2161989918966, 141.5149654261644]","[855.57153959074, 363.8102001200185, -153.77810656462253]","[515.59727208141, 295.02030730125284, 43.447475769234984]","[531.1010756640309, 284.65407847071594, -106.66161912232894]"
1.955174207687378,"[-4.187196046430699, 7.435351105677455, 138.02009824884794]","[4.187196046430586, -7.435351105677455, -138.02009824884794]","[516.3941912806043, 296.20862100613795, 42.306927926013145]","[532.382349424506, 287.5826043164021, -108.64988515924426]","[873.3766636099886, 342.36927516123785, 140.1978157490969]","[858.1361083623893, 358.3000695810683, -150.32860421400306]","[516.3941912806043, 296.20862100613795, 42.306927926013145]","[532.382349424506, 287.5826043164021, -108.64988515924426]"
2.0024189949035645,"[-3.40164976332278, 9.05909943812992, 136.93991530001517]","[3.40164976332278, -9.059099438130033, -136.93991530001523]","[517.8313506997127, 297.2387879900158, 42.29479781800501]","[534.76429760201, 291.1327282691004, -110.45402095609347]","[873.4914199922057, 346.98450948147683, 136.3790957888142]","[858.9979763050275, 362.8971153896915, -152.2959276224767]","[517.8313506997127, 297.2387879900158, 42.29479781800501]","[534.76429760201, 291.1327282691004, -110.45402095609347]"
2.0560460090637207,"[-2.5157195020697145, 10.505639602234282, 135.39696291197754]","[2.5157195020697145, -10.505639602234169, -135.39696291197765]","[515.0036322166147, 292.9074472933771, 44.79991457053461]","[532.4256615078896, 289.3626462047225, -109.5229847618258]","[869.9479731780775, 344.1222925699394, 137.38397265326466]","[856.8808986103742, 357.9306162171205, -148.85268881460956]","[515.0036322166147, 292.9074472933771, 44.79991457053461]","[532.4256615078896, 289.3626462047225, -109.5229847618258]"
2.1049110889434814,"[-7.710796766256863, 1.8777671017410285, 141.54273063879953]","[7.710796766256749, -1.8777671017410285, -141.54273063879958]","[520.4954874136902, 302.16592050925635, 37.707404676163605]","[537.2423492692839, 293.59997174480145, -113.27561279858213]","[874.0585964486735, 354.78587527899833, 128.67015236394536]","[864.5732203548188, 360.8566598131532, -150.80655000738312]","[520.4954874136902, 302.16592050925635, 37.707404676163605]","[537.2423492692839, 293.59997174480145, -113.27561279858213]"
2.1526989936828613,"[-7.319511058671196, 2.653493331846903, 140.04124012116108]","[7.319511058671196, -2.6534933318467893, -140.04124012116102]","[517.2638784442149, 295.6013071715819, 41.67351232351018]","[534.1324450251007, 284.6218887535017, -107.71976208420642]","[869.2772536450548, 348.1722289985387, 132.7455672556107]","[857.6861391197713, 363.0422180640925, -151.95384356941742]","[517.2638784442149, 295.6013071715819, 41.67351232351018]","[534.1324450251007, 284.6218887535017, -107.71976208420642]"
2.2004311084747314,"[-4.39469476969964, 7.592052927621012, 137.85710535340456]","[4.39469476969964, -7.5920529276211255, -137.8571053534045]","[518.7040999767653, 294.91827981311064, 43.9334530258858]","[536.8012312414286, 294.75748462364265, -113.08143092019367]","[869.7037200504485, 354.2345125227404, 128.70122927699083]","[860.5442045166477, 364.0162718042495, -151.10965370491743]","[518.7040999767653, 294.91827981311064, 43.9334530258858]","[536.8012312414286, 294.75748462364265, -113.08143092019367]"
2.250319004058838,"[-4.931687988603585, 7.196589587612493, 138.76584243550258]","[4.931687988603585, -7.196589587612607, -138.76584243550258]","[519.7446446766888, 298.8051746815621, 39.90881167262944]","[537.2497470921091, 292.64043231107325, -112.95099385013111]","[871.8405607006537, 351.5513217960573, 131.11022748722553]","[859.578209017088, 368.6939177960844, -155.23851034955447]","[519.7446446766888, 298.8051746815621, 39.90881167262944]","[537.2497470921091, 292.64043231107325, -112.95099385013111]"
2.304763078689575,"[-8.25783230231491, 1.5469649771631566, 141.85851812376245]","[8.25783230231491, -1.546964977163043, -141.85851812376256]","[519.0576408350934, 297.22094663204155, 39.94438614267665]","[536.4160932542346, 288.3997943723597, -111.38106348201143]","[869.6176892330011, 354.2592754804816, 126.32244321154087]","[860.1091150723174, 364.58682633015303, -153.41445003479532]","[519.0576408350934, 297.22094663204155, 39.94438614267665]","[536.4160932542346, 288.3997943723597, -111.38106348201143]"
2.3530850410461426,"[-9.50855593631718, -0.46213732571845867, 143.53545936090745]","[9.50855593631718, 0.46213732571868604, -143.5354593609075]","[521.2886166974151, 299.4280027037031, 38.94736897676523]","[538.7102002060436, 291.37000203434025, -113.21436409618201]","[874.0312111966952, 355.04477594508114, 127.02041228731105]","[862.680847976034, 368.4242184092992, -155.74859396495066]","[521.2886166974151, 299.4280027037031, 38.94736897676523]","[538.7102002060436, 291.37000203434025, -113.21436409618201]"
2.3987810611724854,"[-8.55627268248827, 1.6588995039032852, 142.19848541790225]","[8.55627268248827, -1.658899503903399, -142.1984854179022]","[517.6849763578564, 292.6181684119159, 42.11340014735765]","[535.7160655911957, 291.3249567060916, -114.36925853256179]","[870.1529156561688, 349.7995223537972, 128.86674164632166]","[858.8728028975266, 363.2866968799541, -153.69851049176555]","[517.6849763578564, 292.6181684119159, 42.11340014735765]","[535.7160655911957, 291.3249567060916, -114.36925853256179]"
2.4484541416168213,"[-8.73028709485186, 1.329289461906228, 143.13422748397295]","[8.73028709485186, -1.329289461906228, -143.13422748397295]","[519.9048020981226, 296.15001971804236, 39.833106807583704]","[537.3214300128793, 291.7887314241799, -114.42735607079919]","[872.5397239480459, 351.16778909815787, 129.31590818736674]","[860.961931859589, 365.78980292003644, -154.18083323524894]","[519.9048020981226, 296.15001971804236, 39.833106807583704]","[537.3214300128793, 291.7887314241799, -114.42735607079919]"
2.496023178100586,"[-9.08405127463709, 1.1478433608140222, 142.86937398073337]","[9.08405127463709, -1.1478433608140222, -142.86937398073349]","[517.5039004874267, 292.3106903354741, 40.847050328737396]","[534.8009659488534, 286.58571818650273, -112.77237313411189]","[871.9063990737873, 347.6701599482351, 130.1577746828881]","[859.9194708514123, 358.7287578162435, -151.75609598844306]","[517.5039004874267, 292.3106903354741, 40.847050328737396]","[534.8009659488534, 286.58571818650273, -112.77237313411189]"
2.545464038848877,"[-5.976628509131274, 6.766652532809417, 140.22117289764003]","[5.9766285091313875, -6.766652532809303, -140.22117289764003]","[520.585398300638, 298.84804600096265, 38.02637684640729]","[537.812322431177, 292.75761364662355, -114.83298137169373]","[874.9301533278121, 350.9323256581739, 130.22286024875075]","[861.1367119462516, 367.60441389764094, -155.12457116751074]","[520.585398300638, 298.84804600096265, 38.02637684640729]","[537.812322431177, 292.75761364662355, -114.83298137169373]"
2.5954689979553223,"[-9.0780784241839, 1.8157801330618213, 143.56489444204942]","[9.078078424184014, -1.8157801330617076, -143.56489444204936]","[520.2876951444741, 297.6545192786459, 37.73257213797331]","[537.536687236543, 290.5433870456137, -114.77774459554485]","[875.1117632351602, 349.56733282484606, 129.4973005995554]","[861.9972051551405, 363.7166853646123, -153.95497142552978]","[520.2876951444741, 297.6545192786459, 37.73257213797331]","[537.536687236543, 290.5433870456137, -114.77774459554485]"
2.6436610221862793,"[-5.7323019566107405, 7.438454801942839, 141.23217921756054]","[5.7323019566107405, -7.438454801942726, -141.2321792175606]","[523.0155856078154, 302.40489505632604, 35.84393080536506]","[539.6927527344706, 295.17851678561794, -116.74373968721386]","[882.6087550431496, 346.43448684433076, 136.12139926670113]","[864.341607471551, 370.8374743920365, -157.6372491019137]","[523.0155856078154, 302.40489505632604, 35.84393080536506]","[539.6927527344706, 295.17851678561794, -116.74373968721386]"
2.6876771450042725,"[-8.807570554406311, 1.7911544001011634, 143.5183196869118]","[8.807570554406198, -1.7911544001011634, -143.51831968691175]","[518.1987860730383, 293.500692261208, 40.57342127887955]","[534.461499954549, 287.05549727209154, -112.81680549311704]","[876.1151483035653, 342.55281535505264, 135.48531362867004]","[861.5399120624975, 355.7825070137535, -149.70631699393988]","[518.1987860730383, 293.500692261208, 40.57342127887955]","[534.461499954549, 287.05549727209154, -112.81680549311704]"
2.7355411052703857,"[-9.037797249047685, 1.1954010550798557, 144.0833906603823]","[9.037797249047685, -1.1954010550798557, -144.0833906603824]","[520.6431613233862, 299.71199333419133, 37.11431710219733]","[536.5422692015907, 290.41840372448485, -113.77522883197526]","[877.8812477653889, 347.66274685000155, 132.60177733817045]","[860.457833770474, 367.60157953866644, -156.07243474838964]","[520.6431613233862, 299.71199333419133, 37.11431710219733]","[536.5422692015907, 290.41840372448485, -113.77522883197526]"
2.792241096496582,"[-12.317449918878879, -3.8733785385098827, 146.46588418603915]","[12.317449918878879, 3.8733785385098827, -146.4658841860392]","[519.0601768639747, 294.84998379043657, 39.5840775773454]","[535.7673145781556, 290.75041317878026, -115.5210477997216]","[876.0100871511181, 347.6911307967356, 130.76288466197127]","[859.7212646296282, 363.39833943901976, -155.6890020217067]","[519.0601768639747, 294.84998379043657, 39.5840775773454]","[535.7673145781556, 290.75041317878026, -115.5210477997216]"
2.842304229736328,"[-10.859472973516063, -1.2764109960069163, 145.2045200877933]","[10.859472973516063, 1.276410996006689, -145.20452008779336]","[519.8993227598238, 293.5869698510188, 41.806298469686226]","[537.0428808245058, 291.043492343827, -114.90159329690914]","[875.9861527819953, 352.42299618800735, 127.4103289682921]","[862.3257083302476, 361.9196655286788, -154.14458276743846]","[519.8993227598238, 293.5869698510188, 41.806298469686226]","[537.0428808245058, 291.043492343827, -114.90159329690914]"
2.9053280353546143,"[-9.421663145769685, 1.346163826611928, 143.7464071052567]","[9.421663145769571, -1.346163826611928, -143.7464071052566]","[520.2108408766845, 296.13007961859626, 40.19789288524055]","[537.207109069611, 291.2406804171899, -114.52865064185636]","[877.3254862449991, 349.8512840293554, 131.1040387518408]","[862.3803896070107, 361.1853836080504, -153.3939333112932]","[520.2108408766845, 296.13007961859626, 40.19789288524055]","[537.207109069611, 291.2406804171899, -114.52865064185636]"
2.953289031982422,"[-11.87560203049759, -2.1271034292290096, 146.92160883394195]","[11.875602030497703, 2.1271034292290096, -146.9216088339419]","[524.5761610862742, 303.7964124319425, 34.529380892821905]","[541.2140746790373, 295.6754609184504, -117.87705892746635]","[880.9241706220001, 358.3542135881761, 124.97402702484521]","[863.9670844378325, 374.14126495108985, -162.02249519133193]","[524.5761610862742, 303.7964124319425, 34.529380892821905]","[541.2140746790373, 295.6754609184504, -117.87705892746635]"
3.0019052028656006,"[-10.987583934832173, -0.4116447614558183, 145.6396234941435]","[10.987583934832173, 0.4116447614555909, -145.6396234941435]","[523.4617296383758, 303.5712044718556, 33.77228448179437]","[539.9203610603005, 294.681182418773, -117.68326916399809]","[880.6734214217963, 353.74730702311047, 128.5614857110195]","[863.5577182180884, 368.8981968976324, -159.16331873726136]","[523.4617296383758, 303.5712044718556, 33.77228448179437]","[539.9203610603005, 294.681182418773, -117.68326916399809]"
3.051048994064331,"[-11.797188854813044, -0.9104307010277353, 145.08639604063717]","[11.79718885481293, 0.9104307010277353, -145.0863960406371]","[522.3086887617127, 302.45239375826304, 34.31850716118436]","[538.6334623714213, 289.7480529554107, -114.07269117282584]","[879.491895927072, 351.06252011187337, 130.75288638443817]","[862.6438930268342, 366.6399086209823, -156.91800639727302]","[522.3086887617127, 302.45239375826304, 34.31850716118436]","[538.6334623714213, 289.7480529554107, -114.07269117282584]"
3.0978331565856934,"[-12.120751275670386, -0.7917235231143422, 145.2978301185118]","[12.120751275670386, 0.7917235231145696, -145.2978301185119]","[523.8342233359011, 303.46970531255545, 34.08551213710166]","[540.7025584637496, 294.080993230868, -116.5787851088374]","[882.536190921267, 351.5556059636607, 131.65785147819804]","[864.6951162746576, 369.1622001685073, -158.5697477948114]","[523.8342233359011, 303.46970531255545, 34.08551213710166]","[540.7025584637496, 294.080993230868, -116.5787851088374]"
3.152567148208618,"[-9.41075247519484, 3.987622761370176, 142.1942820575208]","[9.410752475194727, -3.9876227613699484, -142.1942820575208]","[522.0828408820223, 299.07236793152447, 37.02952705946575]","[538.8486267475965, 291.96098097216145, -115.34090984986386]","[878.2484814417301, 354.7058149760974, 127.16601455236957]","[862.9416622136821, 364.4175109691514, -155.87178728676776]","[522.0828408820223, 299.07236793152447, 37.02952705946575]","[538.8486267475965, 291.96098097216145, -115.34090984986386]"
3.203864097595215,"[-11.416887421916385, 1.1448122465562847, 144.18946522630438]","[11.416887421916272, -1.1448122465560573, -144.18946522630438]","[523.8072621806482, 301.85042599376357, 34.64124477633948]","[540.2400937987791, 291.3772665917122, -115.40593598341468]","[881.6678479160498, 353.33859945792994, 129.67403998912982]","[865.5542228084589, 364.70116570938524, -156.43396710868615]","[523.8072621806482, 301.85042599376357, 34.64124477633948]","[540.2400937987791, 291.3772665917122, -115.40593598341468]"
3.251772165298462,"[-14.74228296456954, -3.9887865103125932, 147.94124033244225]","[14.742282964569426, 3.9887865103128206, -147.94124033244225]","[528.1605521116805, 306.2168472460811, 33.038132528776146]","[545.3863813259752, 303.4237689233614, -122.4099711547367]","[886.1848936565973, 361.3545483518668, 124.79780006762019]","[867.6914236856168, 379.25300078046166, -165.1286097984111]","[528.1605521116805, 306.2168472460811, 33.038132528776146]","[545.3863813259752, 303.4237689233614, -122.4099711547367]"
3.3016021251678467,"[-13.091634530830902, -0.6733205301668477, 145.02983001034056]","[13.091634530830902, 0.6733205301666203, -145.0298300103405]","[523.0028138858396, 299.07487717260767, 35.81054639854767]","[539.3438513932404, 291.15279406494926, -115.82956092083924]","[881.0566357065293, 351.5141845558787, 130.5025491354744]","[862.72046597165, 367.762021518152, -159.20061093360948]","[523.0028138858396, 299.07487717260767, 35.81054639854767]","[539.3438513932404, 291.15279406494926, -115.82956092083924]"
3.355778217315674,"[-12.224961469519371, 0.7832020713688053, 143.75137511788535]","[12.224961469519258, -0.7832020713688053, -143.7513751178853]","[525.8121284523662, 305.32076379167256, 32.9771732813507]","[542.2406568464696, 297.74312592797105, -118.27604754196147]","[882.4607702899765, 360.7865859434886, 125.04352219388602]","[867.0752122953163, 368.4562804047109, -157.8273549994248]","[525.8121284523662, 305.32076379167256, 32.9771732813507]","[542.2406568464696, 297.74312592797105, -118.27604754196147]"
3.4047670364379883,"[-13.040690191371027, -0.7608300773260908, 144.04024048182055]","[13.040690191371027, 0.7608300773263181, -144.04024048182055]","[523.2746634765849, 302.06777562921434, 34.312682803161124]","[538.9009713011224, 289.5096441944844, -113.5237668785457]","[883.6141533945342, 348.0527316919015, 136.26002904546613]","[863.9864052515145, 364.4394208654885, -155.79715868769222]","[523.2746634765849, 302.06777562921434, 34.312682803161124]","[538.9009713011224, 289.5096441944844, -113.5237668785457]"
3.4598450660705566,"[-13.503547932215383, -1.1000155234862632, 144.91845159434615]","[13.503547932215497, 1.1000155234862632, -144.9184515943461]","[524.0298832209508, 301.3946584056048, 34.345488612946156]","[539.3824753390265, 289.9879482915512, -114.925231908674]","[881.158119183894, 359.38382589695857, 124.24806438078781]","[864.1222912836241, 367.2438238698836, -159.20321866875776]","[524.0298832209508, 301.3946584056048, 34.345488612946156]","[539.3824753390265, 289.9879482915512, -114.925231908674]"
